,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
88,"Twists of historical fate have made South Carolina the first U.S. presidential primary where black voters play a make-or-break role. That's vital for Democrat Joe Biden, who needs a win and is campaigning hard on his relationship with former president Barack …","The time has come to wrap yourself in the warm, gooey embrace of cheese, settle into a heavenly array of toppings, and chomp down on some comforting crust. It's National Pizza Day.",1.0,219,42,7,16,4,10.75,5.214285714285714,0,14.285714285714285,0.0,2.380952380952381,2.380952380952381,40,0,0,0,0,0,1,0,0,40,0,0,1,70.0,10.0,1.0,5.0,1.0,-5.25,0.56,0.0,14.29,0.0,-6.99,2.38,10.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,14.02,1.68,0.16,0.34,0.44,-2.99,0.2,0.0,-0.7,0.0,0.65,0.83,1.82,0.01,-0.03,0.04,0.06,-0.03,-0.04,-0.05,0.0,1.82,0.0,-0.02,-0.04
89,"Canada's military spent nearly $123,000 to find two murder suspects during the hectic manhunt in northern Manitoba last summer.","The President uses his powers of clemency not to show mercy to those who he believes have repented for their sins but rather to show favor to those he thinks haven't sinned at all, writes LZ Granderson.",1.0,109,19,2,6,2,19.0,5.7368421052631575,0,0.0,0.0,0.0,10.526315789473683,19,0,0,0,2,0,0,0,0,19,0,0,0,-57.0,-18.0,-8.0,-2.0,0.0,-18.0,1.25,0.0,0.0,0.0,-5.41,10.53,-8.0,0.0,0.0,0.0,2.0,0.0,-4.0,0.0,0.0,-8.0,0.0,0.0,-4.0,13.24,1.51,0.12,0.27,0.43,-3.07,0.2,0.0,-0.84,0.0,0.63,0.9,1.72,0.01,-0.03,0.04,0.07,-0.03,-0.05,-0.05,0.0,1.72,0.0,-0.02,-0.05
91,"The Defense Department is asking for $705.4 billion in its fiscal 2021 budget, which is actually $13 billion less than what Congress gave the Pentagon in fiscal 2020.","The White House is set to ask Congress in its forthcoming budget proposal for less border wall funding than in previous years, a White House official said.",1.0,139,28,4,5,3,14.5,4.964285714285714,0,50.0,0.0,0.0,0.0,20,0,0,0,6,0,1,0,0,20,0,0,1,10.0,1.0,0.0,-7.0,1.0,-12.5,0.19,0.0,25.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,12.4,1.36,0.08,0.17,0.46,-3.39,0.2,0.0,-0.58,0.0,0.59,0.82,1.58,0.01,-0.03,0.03,0.14,-0.03,-0.04,-0.05,0.0,1.58,0.0,-0.02,-0.04
92,"The rivalry between the U.S. and China is playing out in India, where President Donald Trump will be wrapping up his state visit to the South Asian country in an election year.",Here's what else you need to know to Get Up to Speed and Out the Door.,1.0,145,32,5,13,4,11.0,4.53125,0,40.0,0.0,0.0,3.125,28,0,0,0,0,0,1,0,0,28,0,0,1,90.0,16.0,1.0,9.0,2.0,-5.0,1.09,0.0,40.0,0.0,0.0,3.12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,15.0,0.0,0.0,0.0,12.05,1.34,0.08,0.18,0.47,-3.54,0.19,0.0,-0.29,0.0,0.57,0.81,1.58,0.01,-0.03,0.03,0.14,-0.03,-0.04,-0.05,0.0,1.58,0.0,-0.02,-0.04
93,"The United States and the Taliban will sign an agreement on Feb. 29 at the end of a week-long period of violence reduction in Afghanistan, U.S. Secretary of State Mike Pompeo and the Taliban said on Friday.","Take one look at Army veteran Elana Duffy and you'll notice her leg, which was amputated after she sustained major nerve damage in a Humvee crash while serving in Iraq.",1.0,170,37,3,17,5,9.5,4.594594594594595,0,0.0,0.0,0.0,0.0,25,0,0,0,1,0,0,0,0,25,0,0,0,31.0,7.0,-4.0,6.0,3.0,-20.5,-0.04,0.0,-14.29,0.0,0.0,-6.67,-3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,-3.0,11.97,1.37,0.06,0.23,0.5,-3.72,0.18,0.0,-0.43,0.0,0.55,0.77,1.54,0.01,-0.03,0.03,0.14,-0.03,-0.05,-0.05,0.0,1.54,0.0,-0.02,-0.05
94,"The Trump administration is considering invoking special powers to rapidly expand domestic manufacturing of protective masks and clothing to combat the coronavirus in the U.S., two officials told Reuters.","When Arielle Britton's daughter lost her doll during a trip from Connecticut to Florida, she posted on social media. She never expected this response.",1.0,176,29,6,10,4,10.333333333333334,6.068965517241379,0,16.666666666666664,0.0,3.4482758620689653,0.0,25,0,0,0,1,0,0,0,0,25,0,0,0,49.0,5.0,3.0,1.0,1.0,-1.67,0.78,0.0,16.67,0.0,3.45,-4.17,1.0,0.0,0.0,-1.0,1.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.0,-3.0,11.95,1.33,0.07,0.2,0.52,-3.87,0.19,0.0,-0.39,0.0,0.57,0.73,1.5,0.01,-0.03,0.03,0.14,-0.03,-0.05,-0.05,0.0,1.5,0.0,-0.02,-0.05
95,Part of investors' worries surround the uncertainty over the potential impact of a widespread Covid-19 outbreak in the United States. But that's not all that's worrying investors.,"Rep. Max Rose of New York, a Democratic congressman who represents a district President Donald Trump won in 2016, is accusing his likely GOP challenger Nicole Malliotakis of hating Trump, while his campaign questions her support for the President.",1.0,153,27,3,9,3,13.5,5.666666666666667,0,0.0,0.0,0.0,11.11111111111111,20,0,0,1,0,0,0,0,0,20,0,0,0,-56.0,-12.0,-2.0,-10.0,0.0,-6.0,0.31,0.0,-20.0,0.0,-5.13,5.98,-13.0,0.0,0.0,1.0,-1.0,0.0,-4.0,0.0,0.0,-13.0,0.0,0.0,-4.0,11.7,1.26,0.04,0.16,0.52,-4.0,0.2,0.0,-0.53,0.0,0.55,0.81,1.41,0.01,-0.03,0.04,0.13,-0.03,-0.06,-0.05,0.0,1.41,0.0,-0.02,-0.06
96,"One of Japan’s top academics says China is trying to create its own new world order and leading Western democracies, including Canada, have begun to look at their relationship with the rising superpower through that lens.","Nearly two dozen Republican lawmakers have written to Secretary of State Mike Pompeo and Secretary of Defense Mark Esper to express ""serious concerns"" about the anticipated US-Taliban deal.",1.0,186,36,12,10,2,36.0,5.166666666666667,0,8.333333333333332,0.0,5.555555555555555,0.0,34,0,0,0,1,0,2,0,0,34,0,0,2,24.0,8.0,9.0,-2.0,0.0,8.0,-0.62,0.0,8.33,0.0,5.56,-3.57,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,11.79,1.28,0.12,0.14,0.52,-3.88,0.19,0.0,-0.58,0.0,0.59,0.77,1.47,0.01,-0.03,0.03,0.14,-0.03,-0.05,-0.05,0.0,1.47,0.0,-0.02,-0.05
97,The Vancouver woman who first went public with allegations of sex slavery inside a cult-like self-empowerment group is among more than three dozen Canadians who are part of a lawsuit against the organization's inner circle.,"Chinese President Xi Jinping has warned the novel coronavirus is the worst public health crisis facing the country since its founding, as new outbreaks continued to worsen in South Korea and Italy, raising fears of a global pandemic.",1.0,189,35,3,12,2,35.0,5.4,0,66.66666666666666,0.0,0.0,2.857142857142857,29,0,0,0,1,0,0,0,0,29,0,0,0,-7.0,-3.0,-4.0,-2.0,0.0,-3.0,0.24,0.0,52.38,0.0,0.0,-10.3,-6.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-1.0,11.91,1.3,0.09,0.14,0.51,-3.78,0.2,0.0,-0.04,0.0,0.57,0.76,1.48,0.01,-0.03,0.03,0.14,-0.03,-0.05,-0.05,0.0,1.48,0.0,-0.02,-0.05
98,"COVID-19: Here's what's happening around the world Friday CBC.ca Chinese province at centre of coronavirus outbreak reports no new cases outside Wuhan Global News Cases Globally Near 100,000; U.S. Outbreak Widens: Virus Update Yahoo Canada Finance How Worried…","Prince Harry and Meghan, Duchess of Sussex have made their first official appearance together since their announcement that they will step back from the royal family plunged the institution into crisis.",1.0,223,38,5,24,4,10.0,5.868421052631579,0,0.0,0.0,0.0,2.631578947368421,38,0,0,0,1,0,0,0,0,38,0,0,0,51.0,7.0,0.0,14.0,2.0,-21.0,0.32,0.0,0.0,0.0,0.0,-0.59,11.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,11.0,0.0,0.0,-2.0,12.37,1.34,0.09,0.25,0.53,-3.94,0.2,0.0,-0.17,0.0,0.55,0.74,1.58,0.01,-0.03,0.03,0.14,-0.03,-0.06,-0.05,0.0,1.58,0.0,-0.02,-0.06
99,"A cargo ship is rocketing toward the International Space Station, carrying candy and cheese to satisfy the astronauts' cravings.",Americans who experienced life in coronavirus quarantine describe surreal boredom mixed with unease and uncertainty.,1.0,110,19,4,9,2,19.0,5.7894736842105265,0,25.0,0.0,5.263157894736842,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,8.0,4.0,3.0,2.0,0.0,4.0,-1.01,0.0,25.0,0.0,-1.4,-13.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.7,1.2,0.08,0.22,0.52,-4.0,0.21,-0.0,-0.06,0.0,0.58,0.71,1.46,0.01,-0.03,0.03,0.13,-0.03,-0.07,-0.05,0.0,1.46,0.0,-0.02,-0.07
0,"Jeff Bezos’ aerospace company Blue Origin has completed the first payload of its future orbital rocket, the New Glenn. The cavernous nose cone has a diameter of 7 meters, or 22 feet, and it’s so giant that it can completely house Blue Origin’s smaller New She…",Security researchers are reporting flaws in a smartphone-based voting app that's been used by military voters overseas and is now being tested for use in the US.,0.0,215,46,6,24,2,23.0,4.673913043478261,0,0.0,0.0,0.0,0.0,36,0,1,0,2,0,2,0,0,36,0,0,2,80.0,19.0,-2.0,16.0,0.0,-4.0,-0.33,0.0,-37.5,0.0,0.0,-3.7,11.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,49.6,13.76,0.9,11.77,0.0,-6.13,-0.43,-0.01,-13.7,0.0,-1.28,-3.03,9.06,0.0,0.97,-0.14,1.4,-0.03,1.29,-0.05,0.0,9.06,0.0,-0.03,1.29
1,"Final Fantasy VII Remake is being split into a yet-to-be-determined number of separate games. For the first, Square Enix chose to highlight Midgar exclusively. After playing a recent demo in New York, the answer to how the developer would turn a few hours of …","For some military families and veterans, President Trump's downplaying of traumatic brain injuries serves as a push to bring more attention to the severity of the injury.",0.0,216,45,8,16,3,15.0,4.8,0,12.5,0.0,0.0,2.2222222222222223,35,0,0,1,0,0,0,0,0,35,0,0,0,72.0,18.0,6.0,5.0,1.0,-12.0,-0.53,0.0,12.5,0.0,0.0,-8.89,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,50.1,13.26,1.9,7.77,0.5,-10.13,-0.37,-0.01,-7.45,0.0,-1.28,-1.92,8.56,0.0,0.47,0.36,0.4,-0.03,0.29,-0.05,0.0,8.56,0.0,-0.03,0.29
2,There’s a new home for the Snap Map and its original shows — plus a new test of news briefs. It’s in testing with a small percentage of users.,"On October 1, 2020, travelers will need a ""REAL ID-compliant"" driver's license, US passport, US military ID or other accepted identification to fly within the United States.",0.0,114,29,5,10,3,14.5,3.9310344827586206,0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,1,0,0,22,0,0,1,-33.0,2.0,2.0,-1.0,1.0,-12.5,-1.51,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,16.26,7.76,1.23,4.43,0.67,-11.63,-0.64,-0.01,-9.53,0.0,-1.28,-2.29,4.06,0.0,0.3,0.19,0.07,-0.03,0.29,-0.05,0.0,4.06,0.0,-0.03,0.29
3,"China Virus: Military Doctors Arrive in Wuhan to Fight Coronavirus Outbreak QuickTake by Bloomberg For U.S. And China, Coronavirus Adds Pressure To Relationship Already Under Strain NPR More than 64,000 infected, GDP cuts, and SARS parallels: Here's how bad t…","On February 19, 1942, President Franklin Delano Roosevelt gave the Secretary of War the authority to evacuate to designated military areas anyone deemed a US security threat.",0.0,221,40,2,23,3,13.666666666666666,5.525,0,0.0,0.0,0.0,5.0,38,0,0,0,1,0,0,0,0,38,0,0,0,73.0,13.0,-2.0,10.0,1.0,-13.33,0.04,0.0,0.0,0.0,0.0,1.3,15.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.1,7.76,0.15,6.02,0.75,-12.59,-0.38,-0.01,-10.57,0.0,-1.28,-1.22,5.81,0.0,0.22,0.11,0.15,-0.03,0.04,-0.05,0.0,5.81,0.0,-0.03,0.04
4,China denies Equifax hack charges CBS This Morning Equifax: US charges four Chinese military officers over huge hack BBC News China-backed hackers charged in massive Equifax data breach CBS News Chinese Hacking Is Alarming. So Are Data Brokers. The New York T…,"The Israeli military and Palestinian militants in Gaza exchanged fire on Sunday, hours after a graphic video showing an Israeli army bulldozer scraping the body of a dead man off the ground went viral.",0.0,219,42,3,28,3,14.0,5.214285714285714,0,0.0,0.0,0.0,9.523809523809524,30,0,0,0,1,0,0,0,0,30,0,0,0,51.0,8.0,-1.0,16.0,1.0,-20.0,0.27,0.0,0.0,0.0,0.0,6.58,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.6,8.16,-0.3,7.97,0.8,-13.1,-0.28,-0.01,-11.2,0.0,-1.28,0.32,5.26,0.0,0.17,0.06,0.2,-0.03,-0.11,-0.05,0.0,5.26,0.0,-0.03,-0.11
5,Watch Live: WHO provides update on the coronavirus as U.S. confirms 15th case CBS News Top CDC official says US should prepare for coronavirus 'to take a foothold' CNBC Chinese Government Reported Largest Single Day Death Toll From Coronavirus CBS Miami Coron…,"The New England towns of Concord, Massachusetts, and Concord, New Hampshire, may only be about an hour away from each other by car, but their respective roles in American military history are miles apart.",0.0,219,42,7,27,3,14.333333333333334,5.214285714285714,0,0.0,0.0,0.0,0.0,38,0,0,0,1,0,0,0,0,38,0,0,0,48.0,8.0,4.0,14.0,1.0,-19.67,0.18,0.0,-66.67,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,8.0,0.0,0.0,-1.0,35.26,8.42,0.07,9.1,0.83,-13.38,-0.21,-0.01,-11.61,0.0,-1.28,-0.24,6.23,0.0,0.14,0.03,0.24,-0.03,-0.21,-0.05,0.0,6.23,0.0,-0.03,-0.21
6,"Coronavirus outbreak leads to 1st federal quarantine in decades ABC News Coronavirus quarantine: As some Americans prepare to leave, workers on Air Force base face harassment NBC News Quarantine Orders Expire Tuesday For American Evacuees Quarantined In River…",Secretary of Defense Mark Esper is likely to face a grilling from lawmakers Wednesday on Capitol Hill for his decision to divert military funding to pay for the US border wall as he testifies before the House Armed Services Committee.,0.0,223,38,4,23,1,38.0,5.868421052631579,0,0.0,0.0,2.631578947368421,5.263157894736842,32,0,0,1,1,0,0,0,0,32,0,0,0,28.0,-2.0,-1.0,5.0,-1.0,-2.0,0.99,0.0,-20.0,0.0,2.63,5.26,-1.0,0.0,0.0,1.0,1.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-2.0,38.45,8.04,-0.1,9.34,0.57,-10.2,-0.08,-0.01,-11.91,0.0,-0.91,0.12,6.06,0.0,0.11,0.14,0.26,-0.03,-0.28,-0.05,0.0,6.06,0.0,-0.03,-0.28
7,Coronavirus outbreak: Quarantined Canadians at CFB Trenton set to go home Global News COVID-19: Canadian evacuees arrive at quarantine centre CBC News Coronavirus outbreak: More Canadians flying back; South Korea cases soar Global News Man quarantined for 14 …,"The Senate has passed the Iran War Powers resolution, a rare measure that has bipartisan support despite the fact that it is opposed by President Donald Trump and aimed at reining in his ability to use military action against Iran without congressional approv…",0.0,222,39,7,24,1,39.0,5.6923076923076925,0,0.0,0.0,0.0,5.128205128205128,26,0,0,0,1,0,0,0,0,26,0,0,0,4.0,-4.0,-1.0,9.0,0.0,-4.0,0.62,0.0,-12.5,0.0,-2.33,5.13,-9.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1.0,0.0,-9.0,0.0,0.0,-2.0,40.72,7.88,0.15,9.64,0.38,-7.69,0.01,-0.01,-12.13,0.0,-0.95,0.36,5.19,0.0,0.09,0.11,0.28,-0.03,-0.33,-0.05,0.0,5.19,0.0,-0.03,-0.33
8,"In our news wrap Wednesday, the World Health Organization voiced hope that the outbreak of novel coronavirus may be slowing, as Beijing enforces public healt...","On January 7, hours after Iran fired missiles at a base in Iraq housing American troops, the Iranian Foreign Minister, Javad Zarif, said that was the end of his country's response to the killing of Iranian General Qasem Soleimani.",0.0,136,25,5,11,2,25.0,5.44,0,20.0,0.0,0.0,4.0,23,0,0,0,0,0,0,0,0,23,0,1,0,-56.0,-14.0,2.0,-8.0,0.0,-14.0,0.52,0.0,-13.33,0.0,0.0,1.44,-9.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-9.0,0.0,1.0,-1.0,32.93,6.2,0.12,8.43,0.33,-7.3,0.04,-0.01,-10.08,0.0,-0.99,0.43,4.17,0.0,0.08,0.08,0.18,-0.03,-0.37,-0.05,0.0,4.17,0.0,0.08,-0.37
9,Syrian government forces have killed five Turkish soldiers in an attack in northwestern Syria - the first significant clash between the two sides. Turkey's m...,"Photojournalism has always been a male-dominated field. But throughout history, women have made their mark on the industry.",0.0,136,25,2,9,3,12.5,5.44,0,0.0,0.0,4.0,12.0,21,0,0,0,2,0,0,0,0,21,0,0,0,30.0,7.0,-2.0,3.0,0.0,3.5,-0.45,0.0,-25.0,0.0,4.0,12.0,3.0,0.0,0.0,-1.0,2.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,26.7,4.86,-0.2,7.27,0.4,-8.23,0.07,-0.01,-10.45,0.0,-0.62,1.28,3.16,0.0,0.07,0.06,0.3,-0.03,-0.41,-0.05,0.0,3.16,0.0,0.07,-0.41
10,Coronavirus outbreak: World Health Organization provides update amid uptick in cases Global News Why travel restrictions aren't stopping the coronavirus National Geographic China's fight against COVID-19: A sense of responsibility to the world CGTN China Viru…,"Defense Secretary Mark Esper called on the international community to ""wake up to the challenges presented by China,"" telling an audience of world leaders and top policymakers on Saturday that America's concerns about China should also be Europe's concerns.",0.0,225,36,3,21,1,36.0,6.25,0,0.0,0.0,0.0,2.7777777777777777,34,0,0,0,0,0,0,0,0,34,0,0,0,6.0,-3.0,-3.0,4.0,-1.0,-3.0,0.63,0.0,-16.67,0.0,-2.56,-2.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.69,4.76,-0.37,7.4,0.27,-6.86,0.17,-0.01,-10.74,0.0,-0.68,1.15,3.52,0.0,0.06,0.04,0.22,-0.03,-0.43,-0.05,0.0,3.52,0.0,0.06,-0.43
11,A video circulating on Twitter shows U.S. military forces in Syria running a Russian military vehicle off the road.,"President Donald Trump formally announced Friday that he will nominate Kenneth Braithwaite, the current US ambassador to Norway, to be his next Navy Secretary.",0.0,97,19,3,7,4,6.666666666666667,5.105263157894737,0,0.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-39.0,-5.0,-1.0,-4.0,2.0,-17.33,-0.56,0.0,-25.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-5.0,0.0,0.0,-2.0,21.51,3.26,-0.52,6.35,0.42,-8.16,0.15,-0.01,-10.99,0.0,-0.73,0.8,2.39,0.0,0.05,0.03,0.15,-0.03,-0.46,-0.05,0.0,2.39,0.0,0.05,-0.46
12,The single Xia-class submarine was not a military success.,A group of seven measures to restrict gun rights in Virginia was advanced by a state Senate committee on Monday.,0.0,50,9,1,3,2,9.0,5.555555555555555,0,100.0,0.0,11.11111111111111,0.0,9,0,0,0,0,0,0,0,0,9,0,0,0,-43.0,-11.0,-2.0,-6.0,0.0,-11.0,0.91,0.0,66.67,0.0,6.11,-5.0,-11.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,10.98,1.22,-0.79,5.15,0.38,-9.08,0.18,-0.01,-3.5,0.0,0.08,0.5,0.83,0.0,0.05,0.01,0.1,-0.03,-0.48,-0.05,0.0,0.83,0.0,0.05,-0.48
13,They are military aircraft.,"Multiple outbreaks of the novel coronavirus outside of mainland China have continued to worsen, as experts warn we may be approaching pandemic levels.",0.0,24,4,1,1,2,4.0,6.0,0,100.0,0.0,0.0,0.0,4,0,0,0,0,0,1,0,0,4,0,0,1,-104.0,-19.0,-5.0,-6.0,0.0,-19.0,0.43,0.0,83.33,0.0,0.0,-4.35,-17.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-17.0,0.0,-1.0,1.0,0.1,-0.89,-1.03,3.98,0.36,-10.23,0.23,-0.01,2.91,0.0,-0.01,0.25,-0.87,0.0,0.04,0.0,0.05,-0.03,-0.42,-0.05,0.0,-0.87,0.0,0.04,-0.42
14,"The Philippines told the U.S. on Tuesday it was quitting a pact key to their historical military alliance, triggering a six-month countdown to the deal’s termination.",This week is a test for peace in Afghanistan. The Taliban have an historic opportunity to show that they have the will and the ability to reduce violence. This would pave the way for negotiations among Afghans for a comprehensive peace agreement.,0.0,141,26,4,11,4,9.0,5.423076923076923,0,25.0,0.0,0.0,0.0,20,0,0,0,0,0,2,0,0,20,0,0,2,-64.0,-16.0,-4.0,-2.0,0.0,-5.0,0.54,0.0,12.5,0.0,-7.14,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,-1.54,-1.24,-1.03,3.63,0.47,-10.89,0.23,-0.01,3.47,0.0,-0.1,0.03,-1.27,0.0,0.04,-0.01,0.0,-0.03,-0.31,-0.05,0.0,-1.27,0.0,0.04,-0.31
15,"US President Donald Trump dismissed concerns Wednesday about the Philippines canceling a major military accord, saying the decision would save Americans money. The 1998 Visiting Forces Agreement (VFA) created a legal framework for the presence of US troops in…","The religious practices of Shincheonji are in the public eye because the movement appears to be the source of South Korea's growing novel coronavirus outbreak that has infected more than 5,000 people there.",0.0,222,39,6,20,2,19.5,5.6923076923076925,0,0.0,0.0,0.0,2.564102564102564,32,0,0,0,1,0,0,0,0,32,0,0,0,48.0,6.0,0.0,10.0,0.0,-13.5,0.42,0.0,-33.33,0.0,0.0,-3.5,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.1,-0.74,-0.91,3.89,0.44,-10.81,0.26,-0.01,2.4,0.0,-0.17,0.0,-0.88,0.0,0.03,-0.02,0.03,-0.03,-0.33,-0.05,0.0,-0.88,0.0,0.03,-0.33
16,A fight broke out in the Turkish Parliament between lawmakers from opposing parties Wednesday during a tense discussion about Turkey's military involvement in northwest Syria.,"The presidential primary system remains an impediment to political progress. It's hard to imagine a worse system to nominate candidates to the highest office in the land. If you think this system works well and need further evidence, look no further than the …",0.0,151,25,2,9,2,25.0,6.04,0,0.0,0.0,0.0,8.0,23,0,0,0,0,0,0,0,0,23,0,0,0,-66.0,-19.0,-6.0,-2.0,-1.0,10.33,1.11,0.0,0.0,0.0,-6.82,1.18,-9.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,1.13,-1.12,-1.04,3.47,0.41,-10.42,0.3,-0.01,1.45,0.0,-0.24,0.29,-1.06,0.0,0.03,-0.02,-0.01,-0.03,-0.35,-0.05,0.0,-1.06,0.0,0.03,-0.35
17,"The Israeli air force attacked Hamas positions in the Gaza Strip on Saturday in retaliation to rocket fire from the Palestinian enclave into Israel, a military statement said. The exchange of fire between both sides has escalated since last month after US Pre…",Take a look at 34 photos of the week from February 28 through March 5.,0.0,218,43,5,19,2,21.5,5.069767441860465,0,0.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,35,0,0,0,162.0,28.0,4.0,14.0,0.0,6.5,1.34,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.98,-0.46,-0.99,3.66,0.39,-10.26,0.28,-0.01,0.61,0.0,-0.3,0.11,-0.55,0.0,0.03,-0.03,-0.04,-0.03,-0.37,-0.05,0.0,-0.55,0.0,0.03,-0.37
18,"ANKARA/AMMAN, Feb 19 (Reuters) - Turkey's President Tayyip Erdogan said on Wednesday a Turkish military operation to push back a Syrian government offens...","Concerns are growing over the global spread of the novel coronavirus after a spike in cases outside of mainland China among people with no connection to China or the city of Wuhan, ground zero for the outbreak.",0.0,134,23,2,11,2,23.0,5.826086956521739,0,0.0,0.0,0.0,0.0,21,0,0,0,1,0,0,0,0,21,0,0,0,-40.0,-14.0,0.0,-4.0,0.0,-14.0,1.12,0.0,-50.0,0.0,0.0,-2.7,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,2.12,-0.93,-1.1,3.4,0.37,-10.04,0.3,-0.01,-0.14,0.0,-0.35,-0.06,-0.83,0.0,0.02,-0.04,-0.02,-0.03,-0.39,-0.05,0.0,-0.83,0.0,0.02,-0.39
19,Russian state television said on Thursday Turkish military specialists in Syria's Idlib region were using shoulder-fired missiles to try to shoot down Ru...,"How bad will it get? That was the question this week, but it applied to several things: the spread of COVID-19 coronavirus around the world, the resulting stock market plunge and the concern about whether America's political leaders are up to the challenge.",0.0,134,23,5,10,2,23.0,5.826086956521739,0,20.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,0,21,0,0,0,-81.0,-20.0,-1.0,-4.0,0.0,1.5,0.83,-1.0,-13.33,0.0,0.0,-4.65,-12.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-12.0,0.0,0.0,-2.0,0.45,-1.34,-1.05,3.12,0.35,-9.85,0.32,-0.01,0.18,0.0,-0.39,-0.2,-1.09,0.0,0.02,-0.04,-0.05,-0.03,-0.41,-0.05,0.0,-1.09,0.0,0.02,-0.41
