,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
34,"Barely a year after replacing her mentor as head of Germany's CDU party, Annegret Kramp-Karrenbauer has thrown in the towel -- unexpectedly upending Chan...","Going to the movies doesn't exactly come to mind when people think about Netflix. If anything, it's the opposite, since the streaming company and the theater industry have long been at odds over how long its films can be shown at the cineplex.",0.0,133,24,3,10,2,24.0,5.541666666666667,0,0.0,0.0,0.0,4.166666666666666,24,0,0,0,0,0,2,0,0,24,0,0,2,-68.0,-19.0,-9.0,-1.0,-1.0,2.5,0.87,0.0,-16.67,0.0,0.0,4.17,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,31.56,4.62,1.35,2.02,-0.03,-2.35,0.2,0.1,0.36,0.0,-0.81,1.75,4.22,-0.14,0.03,-0.07,-0.09,0.02,0.3,0.0,0.0,4.22,0.06,-0.04,0.3
35,"WorldView: U.S. drone strikes against Taliban, Putin banning gay marriage CBS News Russia's Vladimir Putin proposes constitutional amendments mentioning God, traditional marriage Fox News Putin says fake coronavirus news reports being sent to Russia to spread…","Definitely not a comedy -- and indeed, the virtual opposite of a Valentine's Day movie -- the film was adapted from the 2014 Swedish title ""Force Majeure"" by Nat Faxon and Jim Rash, in their directing debut, sharing script credit with Jesse Armstrong.",0.0,225,36,8,21,3,12.333333333333334,6.25,0,0.0,0.0,0.0,2.7777777777777777,27,0,0,0,0,0,0,0,0,27,0,0,0,16.0,-7.0,5.0,1.0,1.0,-30.67,1.39,0.0,-33.33,0.0,0.0,2.78,-7.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-7.0,0.0,0.0,-1.0,32.75,4.67,1.41,2.23,-0.0,-2.59,0.22,0.09,0.13,0.0,-0.86,1.73,4.16,-0.14,0.03,-0.07,-0.1,0.01,0.26,0.0,0.0,4.16,0.06,-0.04,0.26
36,Putin Forever? - BBC News BBC News 'There will be dad and mum': Putin rules out Russia legalizing gay marriage Reuters Ideas for amending Russian Constitution aired for Putin Washington Post Vladimir Putin says 'marriage is a union of a man and woman' Daily M…,"When an ancient poem appeared on the side of aid packages sent from Japan to China in the fight against the coronavirus outbreak, nobody thought it would help strengthen ties between Tokyo and Beijing.",0.0,216,45,7,24,1,22.5,4.8,1,28.57142857142857,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,31,0,0,0,48.0,11.0,1.0,11.0,-1.0,-11.5,-0.14,1.0,28.57,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,33.64,4.97,1.44,2.51,-0.03,-2.54,0.2,0.12,0.69,0.0,-0.89,1.63,4.22,-0.14,0.03,-0.08,-0.11,0.01,0.22,0.0,0.0,4.22,0.05,-0.04,0.22
37,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.","Padma Lakshimi writes about the long way that countries like India and the US have to go on women's rights. While women have made huge strides towards equality around the globe, they still face gender discrimination at home and at work.",0.0,105,22,2,8,2,22.0,4.7727272727272725,0,0.0,0.0,4.545454545454546,0.0,17,0,0,1,0,0,2,0,0,17,0,0,2,-91.0,-19.0,-4.0,-8.0,-1.0,1.5,-0.01,0.0,0.0,0.0,-0.33,-2.44,-15.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-15.0,0.0,0.0,2.0,31.55,4.65,1.33,2.36,-0.04,-2.51,0.19,0.11,0.47,0.0,-0.81,1.53,3.9,-0.14,0.03,-0.05,-0.11,0.01,0.24,0.0,0.0,3.9,0.05,-0.04,0.24
38,"Sanders, Biden break out as Democratic primary front-runners CBS This Morning 'Outnumbered': Why would Joe Biden do any better against Trump than Hillary Clinton? Fox News Sen. Bernie Sanders addresses supporters on Super Tuesday | ABC News ABC News 'Hillary'…","On International Women's Day, we should take a moment to ask ourselves whether there's more we could be doing to make the world better and more equal for the women we depend on, writes Melinda Gates.",0.0,221,40,5,23,2,13.333333333333334,5.525,1,0.0,0.0,2.5,2.5,33,0,0,0,0,0,0,0,0,33,0,0,0,57.0,4.0,-5.0,15.0,0.0,-22.67,0.97,1.0,-10.0,0.0,-0.28,2.5,6.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,6.0,0.0,-3.0,0.0,32.55,4.8,1.31,2.6,-0.04,-2.7,0.19,0.14,0.25,0.0,-0.79,1.51,4.01,-0.14,0.02,-0.06,-0.12,0.01,0.2,0.0,0.0,4.01,0.05,-0.04,0.2
39,"Hillary Clinton talks about her four part docu-series, 'Hillary' ABC News Hillary Clinton goes after Bernie Sanders again: His campaign is 'just baloney' Fox News Hillary Clinton responds to Sanders on delegates: 'Let's follow the rules' | TheHill The Hill 'M…","Erna Solberg, Katrín Jakobsdóttir, Mette Frederiksen, Sanna Marin and Stefan Löfven write that on International Women's Day, they want to reiterate their joint commitment to the protection and promotion of the rights of women and girls, and more generally of …",0.0,220,41,6,23,1,41.0,5.365853658536586,0,16.666666666666664,0.0,0.0,0.0,31,0,0,0,1,0,2,0,0,31,0,0,2,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,16.67,0.0,-4.88,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,33.47,4.98,1.31,2.82,-0.07,-2.19,0.19,0.13,0.47,0.0,-0.82,1.42,4.07,-0.14,0.02,-0.06,-0.1,0.0,0.22,0.0,0.0,4.07,0.05,-0.05,0.22
40,Tucker: Joe Biden's success is good news for the Democratic establishment Fox News 'Hillary' Documentary Sets Clinton's Career And Marriage Against Culture War Backdrop NPR 'Outnumbered': Why would Joe Biden do any better against Trump than Hillary Clinton? F…,"Dean Obeidallah writes that Americans could be hearing, ""Please welcome the 46th President of the United States of America, Bernie Sanders,"" come this time next year. While many believe that Bernie has little chance at winning a general election, Obeidallah p…",0.0,222,39,5,24,1,19.5,5.6923076923076925,1,20.0,0.0,7.6923076923076925,0.0,37,0,0,0,0,0,0,0,0,37,0,0,0,2.0,-2.0,-4.0,7.0,-1.0,-1.0,0.33,1.0,8.89,0.0,2.81,0.0,6.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,34.4,5.09,1.29,3.06,-0.09,-2.22,0.2,0.15,0.76,0.0,-0.67,1.34,4.27,-0.14,0.02,-0.06,-0.11,0.0,0.18,0.0,0.0,4.27,0.05,-0.05,0.18
41,"Pete Buttigieg's husband on advocacy, supporting the presidential candidate | Nightline ABC News Buttigieg rates Colin Jost's impression of him | TheHill The Hill Trump is macho. Buttigieg is stoic. Who wins the contest of American manliness? The Washington P…","Independent voters, who make up a larger bloc than both Republicans or Democrats, are front and center in the New Hampshire primary, writes John Avlon",0.0,221,40,4,23,3,10.0,5.525,1,50.0,0.0,5.0,0.0,28,0,0,0,0,0,1,0,0,28,0,0,1,95.0,15.0,1.0,13.0,2.0,-15.0,0.49,1.0,16.67,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,35.26,5.23,1.25,3.27,-0.07,-2.49,0.2,0.17,1.74,0.0,-0.59,1.26,4.25,-0.14,0.02,-0.06,-0.11,0.0,0.18,0.0,0.0,4.25,0.05,-0.05,0.18
42,"""Parasite"" could become the first South Korean film to win best picture, while Bong Joon Ho could become the first director from the country to take home the...","The '60s style icon tells CNN's Christiane Amanpour about her high-profile relationship with French singer Serge Gainsbourg, as she prepares to pay tribute to his greatest hits on her ""Le Symphonique"" tour.",0.0,133,28,6,9,2,28.0,4.75,0,0.0,0.0,7.142857142857142,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-42.0,-4.0,3.0,-6.0,0.0,-4.0,-0.72,0.0,0.0,0.0,4.02,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,-11.0,0.0,0.0,-6.0,34.03,5.07,1.25,3.14,-0.07,-2.32,0.19,0.17,1.52,0.0,-0.46,1.18,3.97,-0.14,0.02,-0.06,-0.12,-0.0,0.14,0.0,0.0,3.97,0.05,-0.05,0.14
43,Will Ferrell got lost in Switzerland and had to be rescued while filming 'Downhill' Yahoo Entertainment Force Meh: ‘Downhill’ Can’t Hit the Heights of Its Inspiration The Ringer Happy never after? The enduring appeal of the messy marriage movie The Guardian M…,"Scott Braddock writes ahead of Super Tuesday on what to expect in Texas. While opposition to some Republican policies in the state may be driving Democrats to vote for Sanders, ""those same voters may be sorely disappointed come November when Republicans show …",0.0,219,42,8,23,1,21.0,5.214285714285714,1,12.5,0.0,2.380952380952381,4.761904761904762,35,0,0,1,0,0,0,0,0,35,0,0,0,1.0,-1.0,-3.0,10.0,-1.0,-0.5,0.14,1.0,-5.68,0.0,2.38,-2.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.81,5.25,1.3,3.33,-0.09,-2.32,0.18,0.19,1.6,0.0,-0.45,1.22,4.11,-0.14,0.02,-0.04,-0.12,-0.0,0.11,0.0,0.0,4.11,0.05,-0.05,0.11
44,"In an interview with Rolling Stone, a pregnant Grimes officially confirmed that Tesla Inc. (NASDAQ: TSLA) CEO Elon Musk is the father of her child.In January, the 31-year-old Canadian singer, whose real name is Claire Boucher, posted a photoshopped image of a…","On March 8, a series of rallies to mark International Women's Day are scheduled to take place in major cities across Pakistan.",0.0,219,42,4,20,3,14.333333333333334,5.214285714285714,0,50.0,0.0,0.0,0.0,34,0,0,0,0,0,2,0,0,34,0,0,2,114.0,20.0,0.0,11.0,1.0,-7.67,0.44,0.0,25.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,2.0,35.56,5.41,1.26,3.45,-0.07,-2.46,0.18,0.18,2.5,0.0,-0.49,1.15,4.22,-0.14,0.01,-0.05,-0.13,-0.0,0.13,0.0,0.0,4.22,0.04,-0.05,0.13
45,"Billionaire investor Warren Buffett earned a reputation of avoiding technology stocks.  On Monday, he told CNBC's Becky Quick that Apple Inc. (NASDAQ: AAPL) is the third-largest business in Berkshire Hathaway Inc.'s (NYSE: BRK-A)(NYSE: BRK-B) portfolio.  Buff…","Allison Hope writes of Pete Buttigieg's departure from the race for the 2020 Democratic presidential nomination that it's ""markedly a defeat"" but ""simultaneously a huge victory"" for LGTBQ representation in politics, ""raising the bar for what's possible moving…",0.0,223,36,5,23,5,7.4,6.194444444444445,0,20.0,0.0,2.7777777777777777,0.0,36,0,0,0,0,0,1,0,0,36,0,0,1,0.0,-2.0,1.0,9.0,4.0,-30.6,0.33,0.0,20.0,0.0,-2.49,0.0,6.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,36.36,5.44,1.24,3.63,-0.01,-2.76,0.2,0.18,2.71,0.0,-0.47,1.08,4.38,-0.14,0.01,-0.05,-0.13,-0.0,0.12,0.0,0.0,4.38,0.04,-0.05,0.12
46,"(Bloomberg) -- The South Korean comedy “Parasite” captured the Oscar for best picture of 2019, making history as the first foreign language film to win Hollywood’s most-coveted award.Bong Joon Ho, who made the film, was crowned best director Sunday at the 92n…","The Virginia legislative session comes to a close Saturday, as state lawmakers will adjourn their 60-day session.",0.0,219,42,7,17,2,21.5,5.214285714285714,0,14.285714285714285,0.0,7.142857142857142,0.0,36,0,0,0,2,0,0,0,0,36,0,0,0,122.0,25.0,4.0,10.0,0.0,4.5,-0.49,0.0,14.29,0.0,7.14,0.0,19.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,19.0,0.0,0.0,-1.0,37.05,5.6,1.27,3.67,-0.01,-2.73,0.19,0.17,2.79,0.0,-0.36,1.01,4.52,-0.14,0.01,-0.05,-0.1,-0.01,0.1,0.0,0.0,4.52,0.04,-0.05,0.1
47,"(Bloomberg) -- Jeff Bezos’s stake in Amazon.com Inc. barely budged over the past decade. That’s started to change.Bezos sold 2 million shares, worth $4.1 billion, as part of a pre-arranged trading plan between Jan. 31 and Feb. 6, according to regulatory filin…","After covering everything from sex trafficking stories to the terrorist attacks in Paris in 2015, journalist Stefania Rousselle felt a profound lack of love in her life. So she wandered France interviewing people from all walks of life to find her own answer …",0.0,219,42,7,15,8,5.625,5.214285714285714,0,0.0,0.0,2.380952380952381,0.0,40,0,0,0,6,0,0,0,0,40,0,0,0,2.0,-2.0,1.0,-3.0,6.0,-16.38,0.28,0.0,0.0,0.0,-2.16,-4.55,7.0,0.0,0.0,-1.0,5.0,0.0,-5.0,0.0,0.0,7.0,0.0,0.0,-5.0,37.7,5.74,1.29,3.67,0.11,-3.04,0.19,0.17,2.57,0.0,-0.35,0.95,4.75,-0.14,0.01,-0.05,0.02,-0.01,0.07,0.0,0.0,4.75,0.04,-0.05,0.07
48,The company said earlier this month to expect a plant-based patty in both the U.S. and Canada this year.,A woman who served as a law clerk to a federal appeals court judge who died in 2018 told Congress on Thursday that she was sexually harassed by her former boss and that systems set up by the judiciary to report instances of sexual allegations are inadequate.,0.0,86,19,2,6,4,6.666666666666667,4.526315789473684,0,0.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,17,0,0,0,-126.0,-28.0,-6.0,-7.0,2.0,-40.33,0.02,0.0,-25.0,0.0,0.0,-8.51,-20.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,-20.0,0.0,0.0,-3.0,35.62,5.42,1.21,3.49,0.15,-3.32,0.17,0.17,2.36,0.0,-0.39,0.89,4.49,-0.14,0.01,-0.06,0.02,-0.01,0.05,0.0,0.0,4.49,0.04,-0.05,0.05
49,I’m worried about what will happen to my retirement income when my husband dies. I personally don’t have many assets. What should I do?,"Take one look at Army veteran Elana Duffy and you'll notice her leg, which was amputated after she sustained major nerve damage in a Humvee crash while serving in Iraq.",0.0,112,24,9,5,3,8.0,4.666666666666667,1,0.0,0.0,0.0,8.333333333333332,20,0,0,1,0,2,0,0,0,20,4,0,0,-27.0,-6.0,2.0,-6.0,1.0,-22.0,0.03,1.0,-14.29,0.0,0.0,1.67,-8.0,0.0,0.0,1.0,-1.0,2.0,-3.0,0.0,0.0,-8.0,4.0,0.0,-3.0,34.13,5.2,1.28,3.29,0.16,-3.56,0.16,0.18,2.16,0.0,-0.43,1.0,4.31,-0.14,0.01,-0.04,0.01,0.03,0.02,0.0,0.0,4.31,0.12,-0.05,0.02
50,Nearly 1 in 3 people have been pressured by a family member or friend to buy from their multilevel marketing companies (MLMs).,"Type ""When did women start..."" into Google and one of the first autocomplete suggestions to pop up is, ""When did women start shaving?""",0.0,105,22,4,8,2,22.0,4.7727272727272725,0,25.0,0.0,0.0,0.0,22,0,0,0,2,0,1,0,0,22,0,0,1,-7.0,-1.0,-3.0,3.0,0.0,13.67,-0.1,-1.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,32.57,4.96,1.24,3.16,0.15,-3.51,0.15,0.18,2.45,0.0,-0.46,0.94,4.17,-0.14,0.01,-0.04,0.04,0.03,0.02,0.0,0.0,4.17,0.12,-0.05,0.02
51,"Laura Dern Brings Her Kids and Mom Diane Ladd to the 2020 Oscars Yahoo Entertainment The Spirit Awards Hilariously Recognized Laura Dern As The Best Part Of The Movies BuzzFeed News Oscars 2020 live updates: Eminem's unexpected performance, Brad Pitt's big wi…","Alexis Coe, historian and author of ""You Never Forget Your First"" - a new biography of George Washington - talks to Jane Carr about why it's so important to stop the mythmaking about the first American president.",0.0,219,42,1,29,1,42.0,5.214285714285714,0,0.0,0.0,0.0,2.380952380952381,31,0,0,0,2,0,0,0,0,31,0,0,0,43.0,5.0,-2.0,16.0,-1.0,5.0,0.46,0.0,0.0,0.0,-2.7,2.38,4.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.26,5.11,1.15,3.44,0.13,-3.09,0.15,0.17,2.26,0.0,-0.5,0.93,4.21,-0.14,0.01,-0.04,0.07,0.03,-0.0,0.0,0.0,4.21,0.12,-0.05,-0.0
52,Ben Affleck 'had a breakdown' filming new movie when his character makes amends to wife: 'It was obviously real' Yahoo Entertainment Ben Affleck suffered 'breakdown' on set while portraying alcoholic who apologizes to wife in 'The Way Back' Fox News The Last …,"Vanessa Bryant, Kobe Bryant's widow and mother of 13-year-old Gigi, spoke at their memorial in Los Angeles' Staples Center.",0.0,218,43,7,20,1,43.0,5.069767441860465,0,14.285714285714285,0.0,0.0,4.651162790697675,37,0,0,0,0,0,1,0,0,37,0,0,1,113.0,24.0,6.0,8.0,-1.0,24.0,-0.46,0.0,14.29,0.0,0.0,4.65,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,33.91,5.27,1.17,3.54,0.1,-2.66,0.14,0.17,2.34,0.0,-0.53,0.96,4.36,-0.14,0.0,-0.04,0.06,0.02,-0.01,0.0,0.0,4.36,0.11,-0.05,-0.01
53,Love Is Blind 's Carlton Morton Appeared on RHOA — and Fought with Kenya Moore Yahoo Entertainment 'Love Is Blind' couple Lauren Speed and Cameron Hamilton open up about their first year of marriage CNN The “Love Is Blind” Reunion Was A Little Too Reasonable …,"Janelle Monae, who ""celebrated queer artists, Black History Month and Matthew Cherry, who accepted the Oscar for best animated short for ""Hair Love."" He said the movie was made ""because we wanted to see more representation in animation. We wanted to normalize…",0.0,215,46,2,34,1,46.0,4.673913043478261,0,0.0,0.0,0.0,0.0,41,0,0,0,0,0,1,0,0,41,0,0,1,-4.0,4.0,-8.0,19.0,-2.0,31.67,-0.54,0.0,-10.0,0.0,-4.76,-2.38,9.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,9.0,0.0,-1.0,1.0,34.47,5.48,1.11,3.89,0.08,-2.19,0.13,0.17,2.15,0.0,-0.56,0.91,4.58,-0.14,0.0,-0.05,0.06,0.02,-0.01,0.0,0.0,4.58,0.11,-0.05,-0.01
54,5 great quotes from Warren Buffett's latest annual letter Yahoo Finance Iconic investor Warren Buffett on Bernie Sanders and capitalism CNBC Television 10 things you need to know before the opening bell Business Insider Buffett on Bernie Sanders: US can do be…,"Queen Elizabeth II's nephew, the Earl of Snowdon, has announced he is to divorce his wife after 26 years of marriage.",0.0,219,42,5,23,1,42.0,5.214285714285714,0,0.0,0.0,2.380952380952381,0.0,34,0,0,0,2,0,1,0,0,34,0,0,1,122.0,21.0,1.0,14.0,-1.0,21.0,0.6,0.0,-25.0,0.0,2.38,0.0,15.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,-1.0,35.09,5.61,1.09,4.03,0.06,-1.81,0.13,0.16,1.97,0.0,-0.55,0.86,4.66,-0.14,0.0,-0.05,0.09,0.02,-0.01,0.0,0.0,4.66,0.11,-0.05,-0.01
55,'Love Is Blind': Lauren and Cameron Say They Want to Have Kids SOON (Exclusive) Entertainment Tonight Love Is Blind Reunion: Here’s Where All the Couples Stand Now Vanity Fair 'Love Is Blind' couple Lauren Speed and Cameron Hamilton open up about their first …,"Like any institution, monarchies must adapt to remain relevant and in place.",0.0,217,44,7,25,1,44.0,4.931818181818182,0,0.0,0.0,0.0,0.0,33,0,0,0,0,0,2,0,0,33,0,0,2,152.0,32.0,4.0,22.0,-1.0,32.0,-0.48,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,35.65,5.77,1.12,4.2,0.04,-1.4,0.12,0.16,1.79,0.0,-0.58,0.81,4.73,-0.14,0.0,-0.05,0.08,0.02,0.0,0.0,0.0,4.73,0.11,-0.05,0.0
56,Ryan Newman's latest terrifying crash sends him to hospital Yahoo Sports Here’s Latest Update On Ryan Newman After Crazy Daytona 500 Crash NESN A NASCAR driver survived a horrifying crash. Here are the safety measures that may have helped CNN Driver Ryan Newm…,"Irish leader Leo Varadkar has told parliament that he will resign on Thursday night, after suffering a crushing defeat in a parliamentary vote. No clear successor has emerged from the process to lead the country.",0.0,218,43,9,25,2,21.5,5.069767441860465,0,11.11111111111111,0.0,2.3255813953488373,6.976744186046512,40,0,0,0,1,0,1,0,0,40,0,0,1,40.0,8.0,0.0,14.0,-1.0,4.0,-0.02,0.0,11.11,0.0,-6.25,1.26,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,36.21,5.91,1.18,4.37,0.04,-1.41,0.12,0.16,1.82,0.0,-0.57,0.88,4.91,-0.14,0.0,-0.05,0.09,0.02,0.0,0.0,0.0,4.91,0.11,-0.05,0.0
