,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
80,"Last year, taxpayers received an average refund of $2,869. This year could bring an even bigger windfall for those who follow these tips, such as boosting retirement contributions.","The influential Culinary Union said on Wednesday it has been ""viciously attacked"" after it distributed a flier criticizing Vermont Sen. Bernie Sanders' ""Medicare for All"" plan.",1.0,153.0,28.0,5.0,8.0,3.0,14.0,5.464285714285714,0.0,0.0,0.0,7.142857142857142,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,-1.0,-3.0,0.0,1.0,-0.34,0.0,-16.67,0.0,3.3,-7.69,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,-3.22,-1.2,0.28,-1.38,0.18,-1.46,0.1,-0.03,-5.51,0.0,0.67,-0.08,-1.17,-0.04,-0.03,0.05,0.02,-0.04,0.05,-0.04,0.0,-1.17,0.0,-0.07,0.05
82,European stocks are poised to open higher Thursday as markets react positively to a $50 billion pledge from the International Monetary Fund (IMF) to tackle the coronavirus outbreak.,"Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",1.0,154.0,28.0,5.0,10.0,2.0,28.0,5.5,0.0,20.0,0.0,7.142857142857142,3.571428571428571,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-63.0,-16.0,-4.0,-3.0,1.0,-16.0,0.57,0.0,-2.22,0.0,4.87,1.3,-13.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-13.0,0.0,-1.0,-1.0,-4.19,-1.43,0.23,-1.51,0.2,-1.75,0.11,-0.03,-5.49,0.0,0.81,-0.08,-1.37,-0.04,-0.03,0.05,0.04,-0.04,0.03,-0.04,0.0,-1.37,0.0,-0.07,0.03
83,Technical trading and the rise of Bernie Sanders appeared to help fuel Monday's pullback.,"Covid-19 will become a pandemic. We don't yet know how severe it will be, nor do we know if the virus will spread to all continents, but it's already spreading widely in China, South Korea, Italy, Iran and elsewhere -- and thousands of undetected and infectio…",1.0,76.0,14.0,3.0,6.0,2.0,14.0,5.428571428571429,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-139.0,-32.0,-9.0,-4.0,0.0,-9.0,0.75,0.0,0.0,0.0,0.0,-4.35,-24.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-24.0,0.0,-1.0,-1.0,-5.34,-1.66,0.2,-1.58,0.19,-1.86,0.11,-0.03,-5.62,0.0,0.79,-0.13,-1.52,-0.04,-0.03,0.05,0.03,-0.04,0.03,-0.04,0.0,-1.52,0.0,-0.07,0.03
84,"As the momager to six successful children, Kris Jenner has a packed schedule. The 64-year-old shared her routine for success in an Instagram video with daughter Khloe Kardashian's Good American brand, which includes hitting the treadmill and at least six hour…",Dr. Colleen Kraft of Emory University writes that washing hands and protecting medical workers are our best chance to keep the coronavirus epidemic from spreading further.,1.0,220.0,41.0,4.0,15.0,2.0,20.5,5.365853658536586,0.0,0.0,0.0,4.878048780487805,0.0,37.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,74.0,15.0,-3.0,6.0,-1.0,7.5,-0.25,0.0,-14.29,0.0,1.03,-3.85,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,-1.0,2.0,-4.77,-1.56,0.18,-1.54,0.18,-1.89,0.11,-0.03,-5.75,0.0,0.82,-0.17,-1.41,-0.04,-0.03,0.05,0.05,-0.04,0.04,-0.04,0.0,-1.41,0.0,-0.07,0.04
85,"Plus, tips on how to set better boundaries to achieve it.","Nebraska's state slogan ""Honestly, it's not for everyone,"" should have an asterisk, because everyone with even the trickiest disease seems welcome at Nebraska's largest medical facility.",1.0,47.0,11.0,2.0,2.0,2.0,11.0,4.2727272727272725,0.0,0.0,0.0,9.090909090909092,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,-114.0,-15.0,-3.0,-6.0,0.0,-15.0,-1.92,0.0,0.0,0.0,5.24,0.0,-15.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-6.22,-1.81,0.14,-1.66,0.18,-2.03,0.1,-0.03,-5.88,0.0,0.89,-0.22,-1.62,-0.04,-0.03,0.04,0.04,-0.04,0.03,-0.04,0.0,-1.62,0.0,-0.07,0.03
86,"Billionaire Mark Cuban has invested over $800,000 in pet-related companies on ABC's ""Shark Tank,"" including Wild Earth and Dog Threads. And on Friday's episode, Cuban added another one to his portfolio.","Six in 10 Democratic voters in New Hampshire prioritize a nominee who can beat President Donald Trump over a third who want someone that agrees with them on the issues, according to CNN's exit poll.",1.0,172.0,31.0,4.0,15.0,3.0,15.5,5.548387096774194,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,8.0,-4.0,-2.0,2.0,1.0,-19.5,0.86,0.0,0.0,0.0,0.0,-2.86,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.21,-1.83,0.13,-1.62,0.18,-2.12,0.1,-0.03,-6.01,0.0,0.87,-0.26,-1.62,-0.04,-0.03,0.04,0.05,-0.04,0.04,-0.04,0.0,-1.62,0.0,-0.07,0.04
87,Wall Street analysts have been getting behind Leidos as the outbreak has spread around the world. Stifel has previously called the stock 'The Terminator'.,"It's critical that the private sector steps up to bridge the gap and pledge to support the mental health of today's children and tomorrow's workforce, writes James Gorman, chairman and CEO of Morgan Stanley.",1.0,131.0,24.0,7.0,9.0,3.0,12.0,5.458333333333333,0.0,14.285714285714285,0.0,0.0,4.166666666666666,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-43.0,-10.0,2.0,-5.0,1.0,-22.0,0.34,0.0,14.29,0.0,-2.94,1.23,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-6.66,-1.92,0.14,-1.64,0.19,-2.24,0.11,-0.03,-5.97,0.0,0.84,-0.26,-1.71,-0.04,-0.03,0.04,0.05,-0.04,0.03,-0.04,0.0,-1.71,0.0,-0.07,0.03
88,Former New York City and billionaire businessman Mike Bloomberg has released plans to help shore up Social Security and increase retirement savings as part of his bid for the White House. Here's how his proposals aim to boost workers' bottom lines.,The number of deaths from coronavirus in the US rose to 19 as several states joined the rapidly growing list of states with confirmed cases.,1.0,208.0,41.0,9.0,19.0,3.0,20.5,5.073170731707317,0.0,0.0,0.0,4.878048780487805,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,92.0,16.0,6.0,11.0,1.0,-4.5,0.43,0.0,0.0,0.0,4.88,0.0,16.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,-6.23,-1.83,0.18,-1.56,0.19,-2.27,0.1,-0.03,-6.09,0.0,0.87,-0.3,-1.61,-0.04,-0.03,0.04,0.04,-0.04,0.04,-0.04,0.0,-1.61,0.0,-0.07,0.04
89,"While headlines focus on millennials' perceived inability to save for retirement, Americans of all ages are financially strapped: 45% of boomers have nothing saved for retirement and one-third of those between 67 and 72 have postponed leaving the workforce th…","An outbreak of coronavirus in a nursing home near Seattle is prompting urgent calls for precautionary tactics at America's elder care facilities, where residents are at heightened risk of serious complications from the illness because of the dual threat of ag…",1.0,221.0,40.0,10.0,13.0,1.0,40.0,5.525,0.0,10.0,0.0,0.0,2.5,31.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,-1.0,6.0,-4.0,0.0,-1.0,0.16,0.0,-40.0,0.0,0.0,-9.7,-2.0,0.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-5.67,-1.74,0.23,-1.55,0.18,-2.08,0.11,-0.03,-6.1,0.0,0.84,-0.31,-1.57,-0.04,-0.03,0.05,0.06,-0.04,0.03,-0.04,0.0,-1.57,0.0,-0.07,0.03
90,"Women's retirement readiness globally has improved only incrementally in the past five years, according to new research. And while the overall score is still low, there are steps that women can take now to make sure they're better financially prepared later.","Amy Hagstrom Miller was one of the women who challenged abortion restrictions in Texas, resulting in the Supreme Court ruling in Whole Woman's Health v. Hellerstedt in 2016. WIth a very different Court set to hear oral argument this week over a nearly identic…",1.0,218.0,41.0,9.0,8.0,3.0,20.5,5.317073170731708,0.0,22.22222222222222,0.0,4.878048780487805,0.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,-3.0,4.0,-12.0,0.0,5.83,0.39,0.0,2.22,0.0,4.88,0.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-5.16,-1.65,0.27,-1.59,0.18,-2.1,0.11,-0.03,-5.97,0.0,0.87,-0.35,-1.46,-0.04,-0.03,0.06,0.07,-0.04,0.03,-0.04,0.0,-1.46,0.0,-0.07,0.03
91,"The Supreme Court hears arguments Wednesday in a major abortion case, the first with Justices Neil Gorsuch and Brett Kavanaugh on the bench.","The American Conservative Union announced on Saturday that one of the attendees at last week's Conservative Political Action Conference in National Harbor, Maryland, has tested positive for coronavirus.",1.0,118.0,23.0,1.0,12.0,2.0,23.0,5.130434782608695,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-57.0,-5.0,-2.0,0.0,0.0,-5.0,-1.12,0.0,0.0,0.0,-3.57,0.0,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-5.74,-1.75,0.22,-1.58,0.18,-2.1,0.1,-0.03,-6.09,0.0,0.84,-0.39,-1.52,-0.04,-0.03,0.05,0.06,-0.04,0.02,-0.04,0.0,-1.52,0.0,-0.07,0.02
92,"'How to Make Your Money Last' by Jane Bryant Quinn has been updated. In an interview with CNBC, she reveals what she's learned after a lifetime of covering all things money.",Zoo staff confirmed Tensing the rhino was pregnant in December 2018 after four years and 11 attempts. Rhinos are typically pregnant for 15 to 16 months.,1.0,143.0,31.0,8.0,9.0,3.0,15.5,4.612903225806452,0.0,12.5,0.0,0.0,0.0,31.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,16.0,5.0,4.0,2.0,0.0,2.5,-0.27,0.0,-37.5,0.0,0.0,0.0,7.0,0.0,0.0,1.0,-4.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,-6.04,-1.77,0.25,-1.61,0.18,-2.18,0.1,-0.03,-6.07,0.0,0.82,-0.43,-1.48,-0.04,-0.03,0.06,0.06,-0.04,0.02,-0.04,0.0,-1.48,0.0,-0.07,0.02
93,"Couples who live together without getting married don't enjoy the same legal protections that married counterparts have, especially if one of you gets really sick or passes away.","The United States has recorded its first coronavirus death, adding to a growing list of infections circulating in communities without any clear source of infection.",1.0,151.0,28.0,9.0,3.0,2.0,28.0,5.392857142857143,0.0,0.0,0.0,3.571428571428571,3.571428571428571,26.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,26.0,0.0,0.0,1.0,11.0,3.0,4.0,-6.0,0.0,3.0,-0.21,0.0,0.0,0.0,-0.43,-8.43,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-6.25,-1.82,0.28,-1.7,0.18,-2.12,0.1,-0.03,-6.18,0.0,0.83,-0.43,-1.49,-0.04,-0.03,0.06,0.07,-0.04,0.03,-0.03,0.0,-1.49,0.0,-0.07,0.03
94,AstraZeneca CEO Pascal Soriot told CNBC he could not say the coronavirus epidemic was totally controlled yet.,The novel coronavirus has infected tens of thousands of people around the world since the outbreak first began in China in late 2019. The virus has now been reported on every continent except Antarctica.,1.0,93.0,17.0,5.0,7.0,2.0,17.0,5.470588235294118,0.0,20.0,0.0,0.0,5.88235294117647,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,-77.0,-17.0,-1.0,-4.0,-1.0,0.0,0.47,0.0,3.33,0.0,0.0,-2.94,-7.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-7.0,0.0,0.0,1.0,-7.07,-1.98,0.28,-1.75,0.17,-2.19,0.1,-0.03,-6.09,0.0,0.81,-0.41,-1.6,-0.04,-0.03,0.06,0.06,-0.04,0.03,-0.03,0.0,-1.6,0.0,-0.07,0.03
96,"U.S. stock futures were pointing to an over 700-point or 2.4% decline at Wall Street's open on Monday for the Dow Jones Industrial Average, trimming some earlier losses.","How could our daily lives change with the possible community spread of novel coronavirus in the United States? Schools, businesses, hospitals and first responders could all be impacted, according to the US CDC.",1.0,142.0,28.0,3.0,13.0,5.0,7.5,5.071428571428571,0.0,33.33333333333333,0.0,0.0,7.142857142857142,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,-36.0,-5.0,-3.0,1.0,3.0,-9.0,-0.32,-1.0,16.67,0.0,0.0,7.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-7.51,-2.09,0.21,-1.69,0.2,-2.44,0.11,-0.03,-5.96,0.0,0.8,-0.41,-1.6,-0.04,-0.03,0.06,0.08,-0.04,0.01,-0.03,0.0,-1.6,0.0,-0.07,0.01
97,"Almost a third of Americans across all income levels are regularly running out of money before their next paycheck hits, according to a new survey from Salary Finance.","Veterans Affairs Secretary Robert Wilkie confirmed during his testimony on Capitol Hill Wednesday that one veteran is being treated for the coronavirus at a VA facility in Palo Alto, California, and said the agency has a section of the campus set up to receiv…",1.0,140.0,28.0,3.0,9.0,2.0,28.0,5.0,0.0,33.33333333333333,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-77.0,-16.0,-5.0,-10.0,1.0,-16.0,0.07,0.0,20.83,0.0,0.0,0.0,-15.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-7.81,-2.13,0.19,-1.71,0.2,-2.39,0.1,-0.03,-5.73,0.0,0.78,-0.44,-1.63,-0.04,-0.03,0.07,0.07,-0.04,0.02,-0.03,0.0,-1.63,0.0,-0.07,0.02
98,People are going on strike against their student debt. Here's why.,Bonnie Holstad stood outside a long-term nursing facility in Washington state Sunday holding a sign in hopes of getting information on her husband's condition.,1.0,56.0,11.0,3.0,4.0,3.0,5.5,5.090909090909091,0.0,33.33333333333333,0.0,0.0,18.181818181818183,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,-80.0,-13.0,0.0,-8.0,1.0,-18.5,-0.58,0.0,33.33,0.0,0.0,18.18,-9.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,-1.0,-8.95,-2.34,0.16,-1.79,0.2,-2.56,0.1,-0.03,-5.51,0.0,0.75,-0.3,-1.79,-0.04,-0.03,0.07,0.06,-0.04,0.02,-0.03,0.0,-1.79,0.0,-0.07,0.02
0,"The new coronavirus spreads quickly in closed spaces, so it’s likely to have a big impact on people in jails and prisons. These facilities struggle to deal with infectious disease outbreaks, and often only offer substandard health care.","John Oliver sang the praises of Medicare for All while poking fun at its political opponents, including Pete Buttigieg, on ""HBO's ""Last Week Tonight.""",0.0,199.0,38.0,5.0,12.0,3.0,19.0,5.2368421052631575,0.0,0.0,0.0,0.0,5.263157894736842,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,72.0,14.0,2.0,1.0,1.0,6.5,-0.05,0.0,0.0,0.0,-4.17,5.26,8.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,8.0,0.0,0.0,-1.0,22.16,3.76,-0.33,-1.2,0.67,-5.96,0.05,-0.03,-16.82,0.0,-1.5,1.26,3.46,-0.04,0.95,-0.14,-0.64,-0.06,-0.67,-0.04,0.0,3.46,-0.01,-0.09,-0.67
1,"Three new deaths caused by the new coronavirus were reported in King County, Washington where an outbreak is occurring among patients at a nursing facility. There are now nine cases linked to Life Care Center, a facility in Kirkland. And a genetic analysis sh…","Health care once again emerged as the single top issue for Democrats in Nevada in Saturday's caucuses -- though as in Iowa and New Hampshire, the vast majority of voters also said they were more interested in defeating President Donald Trump than in any one i…",0.0,217.0,44.0,7.0,17.0,3.0,14.666666666666666,4.931818181818182,0.0,42.857142857142854,0.0,0.0,2.272727272727273,37.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2.0,-2.0,3.0,1.0,2.0,-31.33,0.26,0.0,17.86,0.0,-4.35,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.16,6.76,0.67,1.3,0.67,-8.13,-0.1,-0.03,4.61,0.0,-1.5,-0.23,5.96,-0.04,0.95,-0.14,0.36,-0.06,-0.67,-0.04,0.0,5.96,-0.01,-0.09,-0.67
2,"Recommendations for blunting the spread of influenza include school closures, self-isolation, and the cancellations of mass gatherings. The same strategies will likely be used during any outbreak of the new coronavirus.",The Supreme Court agreed Monday to once again become the decider on the future of Obamacare -- the controversial law that has become a fabric of society for the millions of Americans who have come to rely upon it.,0.0,189.0,31.0,5.0,11.0,3.0,15.5,6.096774193548387,0.0,20.0,0.0,0.0,3.225806451612903,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.0,-8.0,-2.0,0.0,1.0,-23.5,1.61,0.0,20.0,0.0,0.0,0.66,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,24.83,3.42,0.34,0.13,0.67,-8.57,0.24,-0.03,4.13,0.0,-1.5,-0.41,2.79,-0.04,0.62,-0.14,0.02,-0.06,-0.67,-0.04,0.0,2.79,-0.01,-0.09,-0.67
3,"The novel coronavirus outbreak is affecting every industry, and YouTube creators who want to talk about it will have to take a hit on the monetization side in order to make the videos. Some creators are mad about it.","In back-to-back appearances at CNN town halls Thursday night in Nevada, former Vice President Joe Biden and Massachusetts Sen. Elizabeth Warren rooted themselves in bread-and-butter Democratic issues. They spoke to the economic challenges of the middle class …",0.0,178.0,39.0,9.0,11.0,3.0,19.5,4.564102564102564,0.0,22.22222222222222,0.0,0.0,5.128205128205128,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,-45.0,1.0,7.0,-8.0,0.0,6.83,-1.3,0.0,22.22,0.0,0.0,2.5,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,18.91,3.76,1.17,-0.45,0.67,-7.8,0.02,-0.03,4.45,0.0,-1.5,-0.03,2.46,-0.04,0.45,-0.14,-0.14,-0.06,-0.42,-0.04,0.0,2.46,-0.01,-0.09,-0.42
4,"Another big conference got canceled, Google I/O in May. That means the big, uncanceled tech events include Apple’s WWDC and its rumored Spring event, Microsoft’s Build, and of course SXSW. SXSW starts next week and despite the fact that yet more companies pul…","The total number of novel coronavirus cases in the United States jumped by two dozen over the weekend, as the first two deaths from the outbreak were confirmed.",0.0,218.0,43.0,7.0,21.0,3.0,14.333333333333334,5.069767441860465,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,85.0,15.0,4.0,12.0,1.0,-13.67,0.32,0.0,-33.33,0.0,0.0,-3.57,16.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,23.36,4.76,1.27,1.2,0.67,-8.36,-0.0,-0.03,0.19,0.0,-1.5,-0.82,3.86,-0.04,0.35,-0.14,-0.24,-0.06,-0.27,-0.04,0.0,3.86,-0.01,-0.09,-0.27
5,"Our friends at The Strategist give the best alternatives to using face masks, and tips for not getting sick. Whether from the flu, the common cold or the coronoa virus. They suggest Mrs. Meyer’s Clean Day Hand Soap Lemon Verbena and Purell Advanced Hand Sanit…","There are already clusters of infection in several areas of the country. Financial markets are in turmoil, global travel is grinding to a halt, and many people worry about the safety of travel, work, school and meetings. Covid-19 is likely to get a lot worse …",0.0,216.0,45.0,4.0,22.0,4.0,11.25,4.8,0.0,0.0,0.0,2.2222222222222223,6.666666666666667,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,1.0,-1.0,-3.0,5.0,1.0,-4.08,0.13,0.0,-57.14,0.0,0.05,-2.03,8.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,26.0,5.76,0.84,2.46,0.84,-9.25,-0.07,-0.03,-2.64,0.0,-1.13,-0.24,4.63,-0.04,0.28,-0.14,-0.31,-0.06,-0.17,-0.04,0.0,4.63,-0.01,-0.09,-0.17
6,"Tapper presses Pence: Do you think Democrats want people to get coronavirus? CNN Mike Pence said smoking ""doesn't kill"" and faced criticism for his response to HIV. Now he's leading the coronavirus response CBS News Pence: It’s OK for local schools to shut do…","Since the Centers for Disease Control and Prevention on Tuesday warned that it's not a question of if, but when the novel coronavirus will spread in the United States, some places have already issued emergency declarations, and more could be coming from citie…",0.0,217.0,44.0,14.0,19.0,2.0,14.666666666666666,4.931818181818182,1.0,0.0,0.0,2.272727272727273,4.545454545454546,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,-1.0,1.0,5.0,5.0,1.0,-28.33,-0.14,1.0,-11.11,0.0,2.27,-0.11,-3.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-3.0,0.0,0.0,2.0,28.02,6.33,1.96,2.94,0.67,-9.4,-0.09,0.11,-4.67,0.0,-0.85,-0.13,4.89,-0.04,0.23,-0.14,-0.36,-0.06,0.04,-0.04,0.0,4.89,-0.01,-0.09,0.04
7,Third coronavirus death confirmed in Australia Sky News Australia Coronavirus: confirmed cases rise to 75 as health minister calls on Australians to be their 'best selves' The Guardian Third coronavirus-related death in Australia South China Morning Post Coro…,"Amie Harwick, a Hollywood sex therapist and ex-fiancée of comedian Drew Carey, was killed over the weekend, Los Angeles police said. An ex-boyfriend has been arrested as a suspect in her death, police said.",0.0,223.0,38.0,5.0,20.0,1.0,38.0,5.868421052631579,0.0,20.0,0.0,0.0,5.263157894736842,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,50.0,4.0,-2.0,4.0,-2.0,21.0,0.78,0.0,-8.57,0.0,0.0,-3.56,-3.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,30.29,6.01,1.67,3.42,0.42,-6.6,0.0,0.09,-3.69,0.0,-0.94,0.04,3.83,-0.04,0.2,-0.14,-0.27,-0.06,0.08,-0.04,0.0,3.83,-0.01,-0.09,0.08
8,"'If this facility is safe enough for my father-in-law, I want Mike Pence in that facility' -family of nursing home patient Yahoo News ‘It’s Pure Panic’: A Wrenching Wait at Nursing Home Where Coronavirus Took Hold The New York Times Cleveland-based Life Care …","President Donald Trump formally announced Friday that he will nominate Kenneth Braithwaite, the current US ambassador to Norway, to be his next Navy Secretary.",0.0,217.0,44.0,5.0,27.0,1.0,44.0,4.931818181818182,0.0,20.0,0.0,6.8181818181818175,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,81.0,20.0,1.0,16.0,-1.0,20.0,-0.73,0.0,-5.0,0.0,6.82,0.0,22.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,22.0,2.0,0.0,-2.0,31.39,6.42,1.45,4.57,0.23,-3.75,-0.03,0.08,-2.92,0.0,-0.24,-0.41,5.13,-0.04,0.17,-0.14,-0.31,0.05,-0.01,-0.04,0.0,5.13,0.21,-0.09,-0.01
9,"The increase was most pronounced in women, those with higher incomes and more education, according to a report published on Monday in JAMA Internal Medicine....","Senior Department of Health and Human Services officials failed to act on repeated warnings from staff about family separations at the US-Mexico border, and staff members were advised not to put controversial information in writing, according to a HHS inspect…",0.0,136.0,25.0,3.0,9.0,3.0,25.0,5.44,0.0,33.33333333333333,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-85.0,-15.0,-3.0,-9.0,2.0,-15.0,-0.08,0.0,16.67,0.0,0.0,-5.0,-10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,24.16,4.86,1.07,3.7,0.27,-3.37,0.0,0.07,-0.98,0.0,-0.37,-0.77,4.06,-0.04,0.15,-0.04,-0.34,0.04,-0.07,-0.04,0.0,4.06,0.19,-0.09,-0.07
