,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
84,Langley RCMP’s top officer says he’s extremely concerned about public safety following the second deadly shooting in a busy public space in his Metro Vancouver community in recent months.,"When you think of George Washington, do you think washers and dryers, refrigerators and pressure cookers? Presidents Day weekend may have originally meant honoring America's top leaders, but it has come to also signify serious appliance sales. We've rounded u…",1.0,159.0,29.0,4.0,11.0,2.0,29.0,5.482758620689655,0.0,0.0,0.0,3.4482758620689653,6.896551724137931,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,-62.0,-11.0,-8.0,-4.0,0.0,15.67,-0.04,-1.0,0.0,0.0,-1.55,6.9,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-10.0,0.0,0.0,-2.0,-2.63,-0.75,0.41,-0.19,0.25,-2.05,0.01,0.01,0.68,0.0,-0.78,0.59,-1.38,-0.04,-0.01,-0.0,-0.21,-0.04,-0.05,0.0,0.0,-1.38,-0.02,-0.11,-0.05
85,"Judith Sayers, president of the Nuu-chah-nulth Tribal Council, is calling for a three to six month moratorium to encourage honest dialogue between government and Indigenous leaders.",Here's a look at some of our favorite Presidents Day furniture sales.,1.0,156.0,26.0,3.0,11.0,2.0,26.0,6.0,0.0,33.33333333333333,0.0,7.6923076923076925,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,98.0,14.0,1.0,7.0,0.0,14.0,1.17,0.0,33.33,0.0,-0.64,0.0,12.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,-1.0,0.0,-2.6,-0.8,0.39,-0.19,0.24,-1.97,0.02,0.01,0.88,0.0,-0.71,0.57,-1.39,-0.04,-0.01,-0.0,-0.19,-0.04,-0.06,0.0,0.0,-1.39,-0.02,-0.11,-0.06
86,The Regional District of Nanaimo has updated its park bylaws following a Supreme Court of B.C. ruling saying individuals have the right to sleep and erect shelters in public spaces and parks.,"If you're in the market for a new phone, well lucky you, because companies just keep churning them out. After Samsung's recent unveiling of four new smartphones ----  S20, S20+, S20 Ultra and Z Flip ---- it's now LG's turn with the new V60 ThinQ. Thankfully, …",1.0,160.0,32.0,8.0,13.0,4.0,11.0,5.0,0.0,0.0,0.0,3.125,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,-53.0,-15.0,4.0,-5.0,1.0,-4.67,0.47,0.0,0.0,0.0,-1.13,0.0,-13.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-2.52,-0.77,0.42,-0.16,0.26,-2.07,0.02,0.01,0.69,0.0,-0.7,0.55,-1.35,-0.04,-0.02,-0.01,-0.2,-0.04,-0.05,0.0,0.0,-1.35,-0.02,-0.11,-0.05
87,Tiko Kerr is a longtime friend and coworker of Judson Beaumont. He spoke to CBC about the void Beaumont's death will create in the local arts community.,"Even before Tesla revealed the Cybertruck last November, other companies — both brand-new start ups and long-established automakers — had already announced plans for electric pickup trucks of their own.",1.0,126.0,27.0,5.0,11.0,3.0,13.5,4.666666666666667,0.0,20.0,0.0,0.0,3.7037037037037033,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-47.0,-3.0,2.0,1.0,1.0,-16.5,-1.1,0.0,20.0,0.0,-3.33,3.7,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-1.0,-2.83,-0.81,0.42,-0.16,0.26,-2.14,0.01,0.0,0.74,0.0,-0.73,0.57,-1.35,-0.04,-0.02,-0.01,-0.2,-0.04,-0.06,0.0,0.0,-1.35,-0.02,-0.11,-0.06
88,Coquitlam search and rescue members have joined the search for a missing New Westminster woman who was last seen by her family late Sunday.,"Joe Coulombe, founder of the popular Trader Joe's grocery chain that brought affordable wine and exotic food to millions of Americans, has died at his home in Pasadena, California. He was 89-years-old.",1.0,116.0,24.0,5.0,10.0,2.0,24.0,4.833333333333333,0.0,20.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,2.0,-54.0,-8.0,1.0,-4.0,-1.0,8.0,-0.48,0.0,-5.0,0.0,-6.25,-3.12,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-3.25,-0.88,0.42,-0.17,0.26,-2.1,0.01,0.0,0.79,0.0,-0.75,0.55,-1.38,-0.04,-0.02,-0.01,-0.21,-0.04,-0.05,0.0,0.0,-1.38,-0.02,-0.11,-0.05
89,"The Métis Experience promises to be fun, but the demonstrations of language, history and jigging are set against a backdrop of a culture that organizers say is slowly disappearing.","When Samsung announced its new 4K and 8K TV lines at the 2020 Consumer Electronics Show in January, enhanced picture quality definitely stood out, but affordability took center stage. Now, Samsung is releasing further details on exact sizing and pricing acros…",1.0,152.0,29.0,6.0,9.0,2.0,29.0,5.241379310344827,0.0,50.0,0.0,6.896551724137931,3.4482758620689653,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-68.0,-12.0,0.0,-8.0,0.0,8.5,-0.12,0.0,33.33,0.0,4.46,3.45,-12.0,0.0,0.0,0.0,-3.0,0.0,-1.0,0.0,0.0,-12.0,0.0,0.0,-1.0,-3.26,-0.89,0.42,-0.19,0.25,-1.99,0.01,0.0,1.16,0.0,-0.7,0.57,-1.38,-0.04,-0.02,-0.01,-0.21,-0.04,-0.06,0.0,0.0,-1.38,-0.02,-0.11,-0.06
90,"Pride House was not just an education centre, but also a safe and welcoming venue for gay and lesbian athletes, coaches, friends and families.","We're officially dubbing the new Galaxy S20 Ultra the ""kitchen sink phone,"" because Samsung seems to have thrown everything it has at the device. There's a 6.9-inch display with a buttery-smooth refresh rate, four cameras (including a wide-angle lens) and hic…",1.0,119.0,24.0,1.0,10.0,2.0,24.0,4.958333333333333,0.0,100.0,0.0,4.166666666666666,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-101.0,-17.0,-7.0,-4.0,-1.0,10.0,-0.41,0.0,100.0,0.0,1.73,-2.44,-14.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,-3.63,-0.95,0.38,-0.2,0.24,-1.95,0.01,0.0,2.08,0.0,-0.67,0.55,-1.42,-0.04,-0.02,-0.01,-0.22,-0.04,-0.06,0.0,0.0,-1.42,-0.02,-0.11,-0.06
91,A group of young Indigenous people appear to have been arrested after occupying an office in the B.C. legislature on Wednesday night.,"Gideon Lewin, who worked with famed photographer Richard Avedon for 16 years, recounts his experiences in a new book.",1.0,112.0,22.0,5.0,7.0,4.0,7.666666666666667,5.090909090909091,0.0,20.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,3.0,3.0,-1.0,2.0,-11.33,-0.12,0.0,20.0,0.0,-10.53,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,-4.07,-1.04,0.38,-0.25,0.26,-2.08,0.01,0.0,2.11,0.0,-0.7,0.53,-1.45,-0.04,-0.02,-0.01,-0.22,-0.04,-0.07,0.0,0.0,-1.45,-0.02,-0.11,-0.07
92,"The province is defending its decision to invite protesters inside the B.C. Legislature for a meeting that resulted in a sit-in and multiple arrests, as supporters of those arrested gathered in front of the building again Thursday morning.",Airlines and airports could do more to improve our flying experience. Aviation buffs weigh in on nine needed improvements that would better aviation for everyone.,1.0,202.0,38.0,6.0,12.0,4.0,13.0,5.315789473684211,0.0,16.666666666666664,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,64.0,13.0,-1.0,4.0,1.0,0.5,-0.2,0.0,16.67,0.0,-12.0,0.0,5.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,5.0,0.0,-1.0,1.0,-3.53,-0.95,0.39,-0.23,0.27,-2.15,0.01,0.0,2.1,0.0,-0.72,0.51,-1.4,-0.04,-0.02,-0.01,-0.23,-0.04,-0.07,0.0,0.0,-1.4,-0.02,-0.11,-0.07
93,The Vancouver Public Library says circulation of its Indigenous collection tripled between 2018 and 2019. Libraries and publishers across Canada say they have seen a similar rise in readership.,"Many designers over the five-day period tightened their formats with faster-paced, sensory-driven shows in a possible bid to see off any concerns about the event's staying power. Here are the best moments.",1.0,165.0,29.0,5.0,11.0,3.0,14.5,5.689655172413793,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-9.0,-3.0,1.0,2.0,0.0,-1.5,0.25,0.0,-25.0,0.0,-3.12,-3.12,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-3.39,-0.96,0.38,-0.23,0.28,-2.21,0.01,0.0,1.92,0.0,-0.75,0.49,-1.37,-0.04,-0.02,-0.02,-0.21,-0.04,-0.06,0.0,0.0,-1.37,-0.02,-0.11,-0.06
94,Conversations on Indigenous justice at the centre of the Victoria Urban Reconciliation Dialogue event in Saanich Fairgrounds on Friday and Saturday on Vancouver Island.,"If you're looking to stay healthy during the flu season, ensure you take these critical steps.",1.0,145.0,24.0,1.0,14.0,2.0,24.0,6.041666666666667,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,66.0,8.0,-4.0,11.0,0.0,8.0,1.1,0.0,0.0,0.0,-6.25,-6.25,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,-1.0,-3.47,-1.02,0.34,-0.2,0.27,-2.16,0.02,0.0,1.74,0.0,-0.77,0.47,-1.44,-0.04,-0.02,-0.02,-0.22,-0.04,-0.07,0.0,0.0,-1.44,-0.02,-0.11,-0.07
96,"Transport Minister Marc Garneau says the federal Liberal government is ""very concerned"" about growing anti-pipeline protests that are crippling parts of the country's transport network, including one of the country's main rail arteries in southern Ontario.",Secretary of State Mike Pompeo in an interview Sunday did not reveal any details of a potential historic meeting between President Donald Trump and leaders of the Taliban.,1.0,221.0,36.0,6.0,14.0,2.0,36.0,6.138888888888889,0.0,33.33333333333333,0.0,0.0,11.11111111111111,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,77.0,8.0,4.0,1.0,0.0,8.0,1.0,0.0,33.33,0.0,0.0,11.11,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-3.1,-1.01,0.34,-0.16,0.26,-1.95,0.03,0.0,1.73,0.0,-0.77,0.59,-1.4,-0.04,-0.02,-0.01,-0.22,-0.04,-0.09,0.0,0.0,-1.4,-0.02,-0.11,-0.09
97,"After three years, Island Health has decided not to renew the contract for the Comox Valley's only safe injection site. The site will cease its witnessed injection services on March 31.","Ulay, the pioneering and provocative performance artist and photographer best known for his works with his like-minded former partner Marina Abramovic, has died aged 76, it was announced on Monday.",1.0,155.0,31.0,5.0,12.0,3.0,15.5,5.0,0.0,0.0,0.0,3.225806451612903,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0,-13.0,1.0,-1.0,2.0,1.0,-14.5,-0.6,0.0,-16.67,0.0,-3.44,-6.67,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,-3.08,-1.0,0.34,-0.15,0.27,-1.99,0.03,0.0,1.56,0.0,-0.76,0.57,-1.38,-0.04,-0.02,-0.01,-0.2,-0.04,-0.08,0.0,0.0,-1.38,-0.02,-0.11,-0.08
98,"For many students in B.C., the last day of school before spring break is March 13. When the final bell rings, they're off for two weeks. For working parents it can require some out-of-the-box thinking when it comes to child care.","The Nintendo Play Station, perhaps the last copy of a video game console that never came to market, sold for $360,000 at auction.",1.0,189.0,41.0,7.0,13.0,6.0,8.6,4.609756097560975,0.0,14.285714285714285,0.0,0.0,2.4390243902439024,35.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,82.0,18.0,5.0,4.0,4.0,-14.4,-0.04,0.0,14.29,0.0,0.0,2.44,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,-2.72,-0.89,0.36,-0.13,0.3,-2.1,0.03,-0.0,1.54,0.0,-0.78,0.58,-1.27,-0.04,-0.02,0.01,-0.19,-0.04,-0.07,0.0,0.0,-1.27,-0.02,-0.11,-0.07
0,Limiting people’s movements through quarantines to stop the spread of coronavirus seems to have also limited nitrogen dioxide emissions in China.,"After 328 days in space, NASA astronaut Christina Koch received an adorable greeting from her four-legged pet.",0.0,125.0,21.0,5.0,11.0,2.0,21.0,5.9523809523809526,0.0,0.0,0.0,0.0,4.761904761904762,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,31.0,4.0,3.0,4.0,0.0,4.0,0.42,0.0,0.0,0.0,-5.88,4.76,2.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,-2.0,-30.98,-9.78,0.23,-0.06,-0.31,-0.8,0.84,-0.04,-15.22,0.0,-2.88,3.48,-7.2,-0.05,-0.06,-0.13,-0.72,-0.06,-0.75,0.0,0.0,-7.2,-0.04,-0.13,-0.75
1,"Amazon has knocked $300 off the cost of Apple’s 2019 MacBook Air with 256GB of solid-state storage. This is the best price we’ve seen on this model, as deals are usually limited to the base model with 128GB of storage.","New York City's largely obsolete payphones will start being pulled in order to free up sidewalk space, according to New York City Council Speaker Corey Johnson.",0.0,179.0,40.0,7.0,14.0,3.0,20.0,4.475,0.0,28.57142857142857,0.0,2.5,2.5,30.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,44.0,14.0,1.0,1.0,1.0,-6.0,-0.72,0.0,28.57,0.0,-1.35,-1.35,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-3.98,-0.28,1.23,1.44,0.19,-1.3,0.1,-0.04,-0.94,0.0,-1.63,2.35,-1.7,-0.05,-0.06,0.37,1.28,-0.06,-0.75,0.0,0.0,-1.7,-0.04,-0.13,-0.75
2,"Jeff Bezos’ aerospace company Blue Origin has completed the first payload of its future orbital rocket, the New Glenn. The cavernous nose cone has a diameter of 7 meters, or 22 feet, and it’s so giant that it can completely house Blue Origin’s smaller New She…",The mystery of the contents of a purse found in the space between a locker and a wall in an Ohio middle school have been revealed. The dust-covered purse was discovered by a custodian.,0.0,215.0,46.0,6.0,24.0,2.0,23.0,4.673913043478261,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,64.0,12.0,0.0,14.0,-1.0,6.0,0.23,0.0,-33.33,0.0,0.0,-2.94,16.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,17.02,4.88,1.23,5.27,0.02,-0.47,-0.08,-0.04,-5.7,0.0,-2.04,1.14,2.14,-0.05,0.27,0.2,1.28,-0.06,-0.09,0.0,0.0,2.14,-0.04,-0.13,-0.09
3,"YouTube is looking to give creators more control over monetization strategies, and that includes selling ads directly to brands. Partners have had the ability to do this since 2010, but it’s a new pilot program for creators.","As my wife, daughters and I hiked through the woods at one of the many state parks near our home, I explained to them how we were doing three things that were simultaneously boosting our happiness at that moment.",0.0,188.0,37.0,10.0,12.0,3.0,18.5,5.081081081081081,0.0,10.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,14.0,-2.0,4.0,3.0,1.0,-20.5,0.62,0.0,-23.33,0.0,-2.56,0.0,7.0,0.0,0.0,-1.0,-1.0,-3.0,-1.0,0.0,0.0,7.0,-3.0,-3.0,-1.0,20.77,5.22,2.23,4.19,0.19,-1.18,-0.07,-0.04,-5.58,0.0,-2.25,0.53,3.55,-0.05,0.19,0.12,1.03,-0.06,-0.25,0.0,0.0,3.55,-0.04,-0.13,-0.25
4,"Jeep’s first electric bike is now available for preorder. The high-performance bike will go on sale June 2020 for the price of $5,899, making it one of the more expensive e-bikes on sale today.","""Thank God it's over,"" writes Nevadan Edwin Lyngar, who helped count votes in his precinct -- and was delighted to see it go unashamedly progressive. ""I think we are such a strong representation of America as a whole,"" he writes of his state.",0.0,160.0,34.0,5.0,12.0,3.0,17.0,4.705882352941177,0.0,20.0,0.0,2.941176470588235,2.941176470588235,22.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,-40.0,-9.0,-6.0,1.0,0.0,-4.5,0.05,0.0,1.82,0.0,-6.36,2.94,-13.0,0.0,0.0,0.0,3.0,-1.0,-3.0,0.0,0.0,-13.0,0.0,-1.0,-3.0,17.42,4.82,1.83,3.54,0.29,-1.9,-0.13,-0.04,-3.51,0.0,-1.79,0.76,2.0,-0.05,0.14,0.07,1.28,-0.06,-0.15,0.0,0.0,2.0,-0.04,-0.13,-0.15
5,"The Smithsonian Institution is releasing 2.8 million images from its massive collection online free for anyone to use. The database will include 2D and 3D images from the Smithsonian’s museums, research centers, archives, libraries, and the National Zoo.","How bad will it get? That was the question this week, but it applied to several things: the spread of COVID-19 coronavirus around the world, the resulting stock market plunge and the concern about whether America's political leaders are up to the challenge.",0.0,217.0,38.0,5.0,17.0,4.0,13.0,5.7105263157894735,0.0,20.0,0.0,2.631578947368421,0.0,28.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0,-5.0,-1.0,3.0,2.0,-8.5,0.71,-1.0,-13.33,0.0,2.63,-4.65,-5.0,0.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,-5.0,0.0,0.0,-1.0,24.69,5.22,1.56,3.94,0.52,-3.05,-0.01,-0.04,-2.13,0.0,-1.53,0.42,1.97,-0.05,0.1,0.03,1.61,-0.06,-0.09,0.0,0.0,1.97,-0.04,-0.13,-0.09
6,An Apple developer has argued in a new blog post that a USB-C charger has more processing power than the Apollo 11’s guidance computer. Anker’s charger is 563 times faster than the computer that got a spaceship to the Moon.,"The term ""cruise ship"" evokes images of luxury and well-being, but that is far from what a dream vacation has become for thousands of passengers now trapped on several cruise ships by the sudden emergence of the Wuhan coronavirus.",0.0,184.0,40.0,6.0,19.0,3.0,20.0,4.6,0.0,16.666666666666664,0.0,5.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,-8.0,1.0,2.0,3.0,1.0,-19.0,-0.32,0.0,-8.33,0.0,-0.13,-2.56,-8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,25.16,5.79,1.51,4.51,0.55,-2.87,-0.08,-0.04,-1.62,0.0,-1.01,0.17,1.66,-0.05,0.08,0.01,1.56,-0.06,-0.18,0.0,0.0,1.66,-0.04,-0.13,-0.18
7,"Just a month before launching, Quibi has raised another $750 million in funding from unidentified investors. That brings the company’s total investments to nearly $2 billion, despite people still wondering what it is.","As an outbreak of a novel coronavirus has swept through Hubei province, China, the US Centers for Disease Control and Prevention has been preparing for its worst case scenario -- a widespread outbreak of illnesses in the United States.",0.0,185.0,33.0,5.0,11.0,3.0,16.5,5.606060606060606,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,-12.0,-6.0,0.0,-5.0,1.0,-22.5,0.55,0.0,-20.0,0.0,0.0,-7.69,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,25.65,5.34,1.35,3.94,0.57,-3.18,-0.01,-0.04,-3.32,0.0,-1.24,-0.01,2.3,-0.05,0.06,-0.01,1.78,-0.06,-0.13,0.0,0.0,2.3,-0.04,-0.13,-0.13
8,"TCL’s new foldable and rollable prototypes imagine the future of phones. Its trifold concept has a display that can unfold twice into a full-size, 10-inch tablet, while its rollable mock-up promises a bigger flexible display without creases or hinges.","The religious practices of Shincheonji are in the public eye because the movement appears to be the source of South Korea's growing novel coronavirus outbreak that has infected more than 5,000 people there.",0.0,213.0,39.0,5.0,13.0,3.0,19.5,5.461538461538462,0.0,0.0,0.0,5.128205128205128,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0,39.0,6.0,-1.0,3.0,1.0,-13.5,0.19,0.0,-33.33,0.0,5.13,-6.06,4.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,29.13,5.66,1.23,3.72,0.58,-3.08,0.03,-0.04,-4.64,0.0,-0.85,-0.15,2.69,-0.05,0.05,-0.02,1.5,-0.06,-0.09,0.11,0.0,2.69,-0.04,-0.13,-0.09
9,"ViacomCBS is trying to accelerate its position in the streaming wars by launching an upgraded version of CBS All Access, with one tier that will offer live news and sports. The company is referring to this as House of Brands.","Another long weekend, another set of sales to shop — and these deals are worthy of the highest office in the land. Presidents Day weekend means dozens of discounts on everything you've been waiting to buy, from mattresses and kitchen appliances to fashion, fu…",0.0,186.0,40.0,8.0,14.0,3.0,20.0,4.65,0.0,25.0,0.0,2.5,0.0,34.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1.0,-31.0,-4.0,0.0,-3.0,1.0,-2.0,-0.28,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.22,6.02,1.43,3.64,0.59,-2.95,-0.02,-0.04,-3.2,0.0,-0.81,-0.27,3.2,-0.05,0.04,-0.03,1.38,-0.06,-0.05,0.1,0.0,3.2,-0.04,-0.13,-0.05
10,"Recommendations for blunting the spread of influenza include school closures, self-isolation, and the cancellations of mass gatherings. The same strategies will likely be used during any outbreak of the new coronavirus.","The Solar Orbiter, built by NASA and ESA, launched from Cape Canaveral and began its journey to get a close, unprecedented look at the sun.",0.0,189.0,31.0,5.0,11.0,3.0,15.5,6.096774193548387,0.0,20.0,0.0,0.0,3.225806451612903,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,74.0,6.0,1.0,1.0,1.0,-9.5,1.5,0.0,20.0,0.0,0.0,3.23,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,-1.0,29.57,5.49,1.32,3.3,0.6,-3.26,0.07,-0.04,-2.47,0.0,-0.99,-0.06,2.8,-0.05,0.03,-0.04,1.19,-0.06,-0.12,0.09,0.0,2.8,-0.04,-0.13,-0.12
11,Testing the limits of what tech platforms will allow doesn’t seem to be getting the candidate very far,"Space weather has more implications than causing glitches in Earth's satellite-based communications -- it can also strand gray whales, according to a new study. Typically, space weather is created when solar storms occur on the sun and stream out toward Earth…",0.0,85.0,18.0,6.0,7.0,1.0,18.0,4.722222222222222,0.0,16.666666666666664,0.0,0.0,5.555555555555555,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-135.0,-23.0,-2.0,-8.0,-1.0,-2.5,-0.64,0.0,4.17,0.0,0.0,3.12,-23.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-23.0,0.0,0.0,-1.0,21.19,3.97,1.31,2.69,0.44,-3.3,0.03,-0.04,-2.15,0.0,-1.15,0.3,1.72,-0.05,0.02,-0.05,1.03,-0.06,-0.17,0.08,0.0,1.72,-0.04,-0.13,-0.17
12,"During a Nintendo Direct presentation, Nintendo provided plenty of information about Animal Crossing: New Horizons on the Switch, including details about multiplayer and returning characters like Isabelle.","If you've always dreamed of exploring space, here's your chance.",0.0,179.0,27.0,3.0,15.0,2.0,27.0,6.62962962962963,0.0,0.0,0.0,3.7037037037037033,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,124.0,17.0,-1.0,13.0,0.0,17.0,1.13,0.0,0.0,0.0,3.7,0.0,13.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,13.0,0.0,0.0,-1.0,21.33,3.37,1.07,2.78,0.38,-2.65,0.15,-0.04,-3.15,0.0,-1.0,0.17,1.34,-0.05,0.02,-0.06,0.89,-0.06,-0.21,0.08,0.0,1.34,-0.04,-0.13,-0.21
13,"Our friends at The Strategist review the best crossbody travel bags, including the best leather crossbody travel bags, the best nylon and fabric crossbody travel bags, and the most secure crossbody travel bags. Their top pick is the Madewell leather sling bag.",Satellite images released by NASA and the European Space Agency reveal that air pollution over China has gone down since the coronavirus outbreak.,0.0,219.0,42.0,4.0,20.0,3.0,21.0,5.214285714285714,0.0,25.0,0.0,11.904761904761903,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,95.0,19.0,0.0,10.0,1.0,-2.0,-0.18,0.0,25.0,0.0,11.9,-4.35,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,24.31,3.93,0.94,3.22,0.41,-2.52,0.14,-0.04,-2.23,0.0,-0.28,0.07,0.73,-0.05,0.01,0.01,0.78,-0.06,-0.25,0.07,0.0,0.73,-0.04,-0.13,-0.25
