,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
2,Democratic presidential candidate Mike Bloomberg is pledging to reduce police use of deadly force and lower recidivism rates as part of his criminal justice plan.,Harvey Weinstein's conviction is a win for New York state prosecutors and a win for sexual assault survivors throughout the United States. That he was not convicted on two counts of predatory sexual assault does not deter from that reality. After being remand…,0.0,138,25,3,11,2,25.0,5.52,0,33.33333333333333,0.0,0.0,8.0,23,0,0,0,0,0,1,0,0,23,0,0,1,-80.0,-18.0,-3.0,-6.0,-1.0,10.67,0.45,0.0,0.0,0.0,-4.65,-1.3,-8.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,3.53,0.31,-0.14,1.89,0.09,0.09,0.08,0.0,0.82,0.0,-1.4,0.44,-4.09,0.0,0.29,-0.09,0.0,-0.02,-0.62,-0.06,-0.01,-4.09,-0.01,-0.01,-0.62
3,(Bloomberg) -- Senator Amy Klobuchar pressed the need to tackle racial disparities in the criminal justice system as scrutiny over her track record as a pros...,"Sen. Lindsey Graham stated on CBS News on Sunday morning that Attorney General William Barr has set up a mechanism to receive purportedly damaging information coming from Ukraine, via Rudy Giuliani, about former Vice President (and current Democratic presiden…",0.0,135,26,2,12,2,26.0,5.1923076923076925,0,0.0,0.0,3.8461538461538463,3.8461538461538463,22,0,0,0,0,0,2,0,0,22,0,0,2,-87.0,-13.0,-3.0,-7.0,0.0,6.5,-0.5,0.0,0.0,0.0,3.85,1.28,-15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-15.0,0.0,0.0,2.0,-9.05,-1.94,-0.98,1.06,0.09,-0.57,0.04,0.0,-1.96,0.0,-0.44,0.29,-4.76,0.0,0.2,-0.09,-0.16,-0.02,-0.2,-0.06,-0.01,-4.76,-0.01,-0.01,-0.2
4,"President Trump is threatening to drop a string of lawsuits against those involved in investigations into his 2016 campaign and presidency, yet again weighing in on a federal criminal case as he thumbs his nose at concerns he is politicizing the Justice Depar…","The sentencing recommendation of seven to nine years for Stone was a ridiculous overreach. Barr called it unfair and unjust. He was right and it was his duty to insert himself in the process, writes James Schultz",0.0,218,43,8,12,1,43.0,5.069767441860465,0,25.0,0.0,0.0,6.976744186046512,33,0,0,0,1,0,4,0,0,33,0,0,4,42.0,6.0,1.0,3.0,-2.0,30.67,0.31,0.0,-17.86,0.0,-5.41,-1.13,5.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,-0.0,0.11,-0.28,0.56,-0.11,2.43,-0.0,0.0,1.37,0.0,-0.63,0.83,-2.96,0.0,0.15,-0.09,-0.06,-0.02,0.45,-0.06,-0.01,-2.96,-0.01,-0.01,0.45
5,"A former Texas priest who was sentenced to life in prison for the 1960 killing of a schoolteacher who came to him for confession has died, prison officials said. John Bernard Feit, 87, died Thursday afternoon at Huntsville Hospital, the Texas Department of Cr…","A Mexican national has been arrested and charged with acting as a Russian agent within the United States, the Justice Department said Tuesday.",0.0,217,44,7,19,2,22.0,4.931818181818182,0,14.285714285714285,0.0,0.0,13.636363636363635,30,0,0,0,2,0,1,0,0,30,0,0,1,97.0,21.0,1.0,13.0,0.0,-1.0,-0.29,0.0,-2.38,0.0,0.0,13.64,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,5.86,1.65,0.02,1.39,-0.07,0.93,-0.05,0.0,1.81,0.0,-0.76,2.3,-2.26,0.0,0.12,-0.09,0.17,-0.02,0.38,-0.06,-0.01,-2.26,-0.01,-0.01,0.38
6,"President Trump has a message for Attorney General William Barr: I will never log off.Barr in a rare rebuke of Trump on Thursday criticized the president's tweets about Department of Justice cases in an interview with ABC News, begging him to knock them off b…","The Nevada caucus is wide open, with Bernie Sanders best positioned to take advantage of a fragmented field and the deep passion of his base. This is setting off rounds of hand-wringing as establishment types in the state and nationally (again) misjudge the m…",0.0,216,45,6,20,2,23.0,4.8,0,0.0,0.0,0.0,8.88888888888889,37,0,0,1,0,1,2,0,0,37,1,0,2,-1.0,1.0,0.0,6.0,0.0,1.0,-0.13,0.0,-33.33,0.0,-6.82,4.34,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,9.91,2.89,0.09,2.13,-0.05,-0.0,-0.11,0.0,0.08,0.0,-0.85,2.67,-0.76,0.0,0.1,0.05,0.05,0.12,0.48,-0.06,-0.01,-0.76,0.13,-0.01,0.48
7,"Attorney General William Barr is having an outside prosecutor review the criminal case against former National Security Adviser Michael Flynn, The New York Times reports. The Times notes this is a ""highly unusual"" move, which could ""trigger more accusations o…","The judge who decided Roger Stone's fate made an impassioned plea for the truth and the rule of law at his sentencing hearing Thursday, a direct rebuke of President Donald Trump amid the depending crisis over his interference in the Justice Department.",0.0,221,40,7,19,2,20.0,5.525,0,28.57142857142857,0.0,0.0,7.5,34,0,0,0,0,0,0,0,0,34,0,0,0,10.0,-2.0,3.0,1.0,0.0,-22.0,0.5,0.0,28.57,0.0,-2.38,-2.02,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,13.57,3.19,0.27,2.56,-0.03,-1.07,-0.06,0.0,2.36,0.0,-0.92,2.78,-0.01,0.0,0.08,0.03,-0.04,0.1,0.3,-0.06,-0.01,-0.01,0.11,-0.01,0.3
8,"More than 1,100 former employees of the US Department of Justice (DOJ) have called on Attorney General William Barr to step down over his handling of the sentencing of Donald Trump ally Roger Stone.The decision to reduce the prison sentence faced by the self-…","Harvey Weinstein's conviction is a landmark event, writes Kara Alaimo, but it's a beginning, not an ending. Alaimo says lawmakers need to do two things now to start to make real change: prioritize laws governing the use of non-disclosure agreements and work h…",0.0,217,44,5,19,2,22.5,4.931818181818182,0,0.0,0.0,0.0,2.272727272727273,34,0,0,0,1,0,1,0,0,34,0,0,1,-1.0,1.0,-6.0,3.0,0.0,1.0,-0.14,0.0,-9.09,0.0,-2.33,2.27,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,0.0,1.0,15.98,3.87,0.19,2.89,-0.02,-1.63,-0.09,0.0,0.95,0.0,-0.97,2.28,0.58,0.0,0.06,0.02,0.0,0.09,0.27,-0.06,-0.01,0.58,0.1,-0.01,0.27
9,"In a fiery CNN segment, host Anderson Cooper called out an unrepentant Rod Blagojevich, on his third day out of prison following the commutation of his sentence by Donald Trump.Mr Blagojevich, the former Democratic governor of Illinois, imprisoned in late 201…","Black voters, particularly those in South Carolina and a handful of other southern states on Super Tuesday, led -- and the Democratic establishment followed. That's why former Vice President Joe Biden is on the verge of becoming the Democratic front-runner. A…",0.0,220,41,3,17,2,21.0,5.365853658536586,0,0.0,0.0,2.4390243902439024,2.4390243902439024,30,0,0,0,1,0,2,0,0,30,0,0,2,0.0,0.0,-3.0,2.0,-1.0,7.33,0.0,0.0,-16.67,0.0,0.0,2.44,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,18.2,4.11,-0.08,2.96,-0.01,-2.22,-0.07,0.0,-0.17,0.0,-0.77,1.9,0.64,0.0,0.05,0.01,0.04,0.08,0.35,-0.06,-0.01,0.64,0.09,-0.01,0.35
10,"The son of a powerful Mexican drug lord was Thursday extradited to the United States, where he is wanted for trafficking, a government source told AFP. Ruben Oseguera Gonzalez, known as ""El Menchito,"" ""was extradited this day on the charge of conspiracy to sm…","The federal prosecutor leading the probe into the 2016 Trump-Russia investigation might be pursuing a basis to accuse former US intelligence officials who served under former President Barack Obama of hiding intelligence about Russia's election interference, …",0.0,217,44,10,17,2,22.0,4.931818181818182,0,20.0,0.0,2.272727272727273,2.272727272727273,34,0,0,0,0,0,1,0,0,34,0,0,1,-7.0,7.0,3.0,1.0,1.0,-15.0,-1.12,0.0,5.71,0.0,-5.84,-3.13,3.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,19.74,4.59,0.34,3.01,0.0,-2.62,-0.09,0.0,0.72,0.0,-0.62,1.57,1.06,0.0,0.04,-0.0,-0.03,0.07,0.32,-0.06,-0.01,1.06,0.08,-0.01,0.32
11,He sent a letter to Justice Department Inspector General Michael Horowitz requesting an investigation into the change in sentencing recommendations for Stone after four prosecutors involved in the case withdrew.,"The family of a British teenager killed in a road accident involving the wife of a American diplomat in August 2019 has called for the UK government to block the extradition of Julian Assange to the US, unless Washington agrees to send Anne Sacoolas in the op…",0.0,182,30,5,13,2,30.0,6.066666666666666,0,0.0,0.0,3.3333333333333335,0.0,26,0,0,0,1,0,0,0,0,26,0,0,0,-32.0,-17.0,-2.0,-2.0,1.0,-17.0,1.51,0.0,0.0,0.0,3.33,-2.13,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,18.11,3.81,0.27,2.72,0.01,-2.28,-0.01,0.0,-0.19,0.0,-0.41,1.11,0.74,0.0,0.04,-0.01,0.0,0.06,0.21,-0.06,-0.01,0.74,0.07,-0.01,0.21
12,"The attorney general under fire says he won't be ""bullied"" into doing anything.",One woman testified that Harvey Weinstein used his hands to sexually assault her as employees sat nearby.,0.0,67,13,5,3,2,13.0,5.153846153846154,0,20.0,0.0,0.0,0.0,13,0,0,1,0,0,1,0,0,13,0,0,1,-22.0,-4.0,1.0,-2.0,0.0,-4.0,-0.08,0.0,20.0,0.0,0.0,-5.88,-4.0,0.0,0.0,1.0,-1.0,0.0,-2.0,0.0,0.0,-4.0,0.0,0.0,-2.0,7.89,1.85,0.22,1.71,0.02,-3.3,-0.02,0.0,0.57,0.0,-0.49,0.71,-0.53,0.0,0.03,0.06,-0.05,0.05,0.2,-0.06,-0.01,-0.53,0.07,-0.01,0.2
13,"Appeals judges at the International Criminal Court gave the green light Thursday for prosecutors to open an investigation targeting the Taliban, Afghan forces and U.S. military and CIA personnel for war crimes and crimes against humanity. The decision marked …","A Cook County, Illinois, grand jury has returned a six-count indictment against actor Jussie Smollett for making false reports, a special prosecutor said Tuesday.",0.0,221,40,4,21,4,10.25,5.525,0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,30,0,0,0,82.0,16.0,0.0,10.0,2.0,-13.75,-0.27,0.0,0.0,0.0,-4.17,-4.17,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.13,2.1,0.09,2.13,0.16,-4.38,0.0,0.0,-0.21,0.0,-0.55,0.38,-0.4,0.0,0.02,0.05,-0.09,0.05,0.12,-0.06,-0.01,-0.4,0.06,-0.01,0.12
14,An association of federal judges has called an emergency meeting after Attorney General William Barr intervened in the case of Trump ally Roger Stone.,"Michael Bloomberg is heard defending his controversial stop and frisk policing policy in stark terms in snippets of audio that were posted on Twitter Monday, with the former New York mayor describing the policy as a way to reduce violence by throwing minority…",0.0,127,24,3,12,2,24.0,5.291666666666667,0,0.0,0.0,0.0,4.166666666666666,22,0,0,0,0,0,0,0,0,22,0,0,0,-91.0,-19.0,-5.0,-6.0,1.0,-19.0,0.22,0.0,-25.0,0.0,0.0,-0.48,-15.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-15.0,0.0,0.0,-1.0,5.8,1.25,-0.08,1.89,0.16,-4.39,0.0,0.0,-0.88,0.0,-0.61,0.37,-0.82,0.0,0.02,0.04,-0.13,0.04,0.05,-0.06,-0.01,-0.82,0.06,-0.01,0.05
15,Justice Department officials have denied that Trump played a role in their decision to reduce the sentence recommendation for Stone.,"British backpacker Grace Millane was strangled to death, crammed into a suitcase and buried in woodland after a Tinder date in New Zealand. Her attacker claimed she died in an ""sex game gone wrong,"" amid a rise in what's become known as the ""50 Shades"" defens…",0.0,113,20,4,9,2,20.0,5.65,0,0.0,0.0,5.0,5.0,20,0,0,0,0,0,1,0,0,20,0,0,1,-102.0,-26.0,-5.0,-7.0,0.0,-3.0,0.98,0.0,-11.11,0.0,5.0,-1.52,-19.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,1.14,0.25,-0.16,1.5,0.16,-4.65,0.03,0.0,-1.47,0.0,-0.35,0.41,-1.32,0.0,0.02,0.03,-0.16,0.04,0.05,-0.06,-0.01,-1.32,0.05,-0.01,0.05
16,"WASHINGTON -- In an email a few days ago to the 270 lawyers he oversees, Nicola T. Hanna, the U.S. attorney in Los Angeles, offered a message of reassurance: I am proud of the work you do, he wrote.Other U.S. attorneys in the Justice Department's far-flung 93…","French cinema is gearing up for a watershed moment on Friday when ""An Officer and a Spy,"" the latest movie from Roman Polanski, competes for 12 César awards. The results will be seen as a verdict on how far the industry -- and the country -- has come in the #…",0.0,214,47,5,18,7,7.142857142857143,4.553191489361702,0,20.0,0.0,6.382978723404255,0.0,33,0,0,1,2,1,3,0,0,33,1,0,3,4.0,-4.0,-3.0,3.0,5.0,-18.36,0.44,0.0,-5.0,0.0,4.42,0.0,-3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,-3.0,1.0,0.0,3.0,2.96,0.96,-0.18,1.68,0.45,-5.64,-0.01,0.0,-0.81,0.0,-0.03,0.15,-0.99,0.0,0.01,0.08,-0.07,0.09,0.16,-0.06,-0.01,-0.99,0.11,-0.01,0.16
17,"Mexico extradited the son of the leader of the Jalisco New Generation Cartel to face drug charges in the United States, leading to fears his gang may stage r...","The announcement Tuesday that Jussie Smollet has, again, been indicted by a Chicago grand jury is the latest twist in a headline-grabbing case that has taken numerous turns in the year since the actor said he was the victim of a racist and homophobic attack.",0.0,132,29,6,13,2,29.0,4.551724137931035,0,0.0,0.0,3.4482758620689653,3.4482758620689653,21,0,0,0,0,0,1,0,0,21,0,0,1,-82.0,-16.0,-2.0,-1.0,0.0,-16.0,-0.2,0.0,-37.5,0.0,1.23,-3.22,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.03,0.59,-0.14,1.56,0.43,-5.3,-0.05,0.0,-1.34,0.0,0.08,0.11,-1.37,0.0,0.01,0.07,-0.11,0.09,0.16,-0.06,-0.01,-1.37,0.1,-0.01,0.16
18,"Justice Department attorneys struggled with mounting frustration and skepticism from a federal judge about producing documents related to the investigation of former FBI deputy director Andrew McCabe, according to transcripts of closed-door conversations rele…","President Donald Trump made 56 false claims last week -- repeating one of his conspiracy theories about the 2016 election, promoting new fiction about impeachment witness Lt. Col. Alexander Vindman, and inflating his accomplishments and his standing in the po…",0.0,227,34,6,15,1,34.0,6.676470588235294,0,0.0,0.0,0.0,8.823529411764707,30,0,0,0,0,0,0,0,0,30,0,0,0,6.0,-6.0,2.0,-2.0,-2.0,20.67,1.15,0.0,0.0,0.0,-2.5,1.32,-1.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.41,0.52,-0.11,1.56,0.36,-4.74,0.03,0.0,-1.81,0.0,0.0,0.36,-1.23,0.0,0.01,0.06,-0.14,0.08,0.1,-0.06,-0.01,-1.23,0.09,-0.01,0.1
19,The Federal Judges Association will hold an emergency meeting on Tuesday to discuss concerns members have over President Trump and top Justice Department officials intervening in the case of longtime Trump friend and adviser Roger Stone.The association has mo…,"A federal judge has denied Donald Trump confidant Roger Stone a new trial after he made a request for one under seal, according to a notice from the court.",0.0,222,39,7,20,2,20.0,5.6923076923076925,0,0.0,0.0,2.564102564102564,5.128205128205128,35,0,0,0,0,0,0,0,0,35,0,0,0,95.0,10.0,3.0,9.0,0.0,-9.0,1.31,0.0,0.0,0.0,2.56,1.68,9.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,9.0,0.0,0.0,-1.0,4.3,0.71,-0.03,1.81,0.34,-4.93,0.05,0.0,-2.23,0.0,0.06,0.4,-0.86,0.0,0.0,0.06,-0.16,0.08,0.05,-0.06,-0.01,-0.86,0.09,-0.01,0.05
20,"Donald Trump, with both words and deeds, is presenting a new theory for presidential power since being impeached by House Democrats but acquitted by Senate Republicans.In one of his most brazen threats yet, the president on Friday morning told the world he is…","Sen. Chuck Schumer did cross a line with a statement he delivered vociferously at a rally outside the Supreme Court (and he has apologized), but the rebuke from Chief Justice Roberts opened the gates to feigned outrage by Mitch McConnell, the President and hi…",0.0,218,43,7,15,2,22.0,5.069767441860465,0,14.285714285714285,0.0,0.0,4.651162790697675,39,0,0,1,1,0,2,0,0,39,0,0,2,1.0,-1.0,0.0,-3.0,0.0,0.0,0.14,0.0,14.29,0.0,0.0,-2.17,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.82,1.08,0.05,1.8,0.33,-5.01,0.04,0.0,-1.94,0.0,-0.01,0.41,-0.33,0.0,0.0,0.1,-0.14,0.07,0.09,-0.06,-0.01,-0.33,0.08,-0.01,0.09
21,"As the trial of three Russians and a Ukrainian charged with multiple counts of murder for their alleged involvement in the 2014 downing of Malaysia Airlines Flight 17 got underway Monday, a Dutch prosecutor solemnly read out the names of all 298 people killed…","Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",0.0,217,44,4,13,1,44.0,4.931818181818182,0,0.0,0.0,0.0,2.272727272727273,35,0,0,1,4,0,1,0,0,35,0,0,1,40.0,16.0,-1.0,1.0,-1.0,16.0,-1.39,0.0,0.0,0.0,0.0,-4.87,11.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,7.15,1.45,-0.02,1.69,0.27,-4.08,0.02,0.0,-2.32,0.0,-0.07,0.31,-0.03,0.0,-0.0,0.13,0.02,0.07,0.09,-0.06,-0.01,-0.03,0.08,-0.01,0.09
22,"The impact of Attorney General William Barr’s intervention in the Roger Stone sentencing won’t just be felt in the cases concerning President Donald Trump’s allies, current and former Justice Department officials warn. It’s cost the Justice Department one of …","The Justice Department will backtrack on its request that longtime Donald Trump confidante Roger Stone get up to nine years in prison, a senior department official said Tuesday, contradicting its own federal prosecutors in a highly unusual and politically cha…",0.0,221,40,8,25,2,20.0,5.525,0,12.5,0.0,2.5,0.0,29,0,0,0,1,0,0,0,0,29,0,0,0,0.0,0.0,2.0,11.0,1.0,-20.0,0.0,0.0,12.5,0.0,2.5,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-5.0,0.0,0.0,-2.0,8.55,1.62,0.09,2.12,0.27,-4.27,0.03,0.0,-2.12,0.0,-0.02,0.13,-0.02,0.0,-0.0,0.12,0.03,0.06,0.05,-0.06,-0.01,-0.02,0.08,-0.01,0.05
23,"The Justice Department will revise its sentencing recommendation for Roger Stone after President Trump slammed the initial recommendation as a ""miscarriage of justice,"" according to a report from Fox News.Prosecutors said in a court filing released Tuesday th…","Evelyn Yang, whose appearance on CNN last month to share her story of alleged sex assault at the hands of a former Columbia University gynecologist spurred a cascade of new accusers against the same doctor, applauded the Manhattan District Attorney's announce…",0.0,223,38,8,16,2,19.5,5.868421052631579,0,0.0,0.0,5.263157894736842,0.0,33,0,0,0,0,0,1,0,0,33,0,0,1,3.0,-3.0,6.0,-4.0,1.0,-21.5,0.5,0.0,0.0,0.0,5.26,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.91,1.69,0.19,2.14,0.26,-4.47,0.06,0.0,-2.46,0.0,0.14,-0.04,0.16,0.0,-0.0,0.12,0.0,0.06,0.05,-0.06,-0.01,0.16,0.07,-0.01,0.05
24,"(Bloomberg) -- The U.S. Supreme Court rejected an appeal by gun-rights advocates and left intact a new federal ban on bump stocks, the attachments that can m...","More than one thousand members of the historic African-American sorority, Delta Sigma Theta, descended on Capitol Hill on Tuesday to promote 10 pieces of legislation they say are critical to the black community.",0.0,134,27,5,11,4,9.333333333333334,4.962962962962963,0,0.0,0.0,7.4074074074074066,7.4074074074074066,27,0,0,0,0,0,0,0,0,27,0,0,0,-45.0,-6.0,1.0,0.0,2.0,-23.67,-0.46,0.0,-25.0,0.0,7.41,4.38,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.6,1.31,0.16,1.96,0.33,-5.06,0.04,0.0,-2.77,0.0,0.38,0.09,0.08,0.0,-0.01,0.11,-0.02,0.06,0.01,-0.06,-0.01,0.08,0.07,-0.01,0.01
25,"WASHINGTON -- While Attorney General William Barr asserted his independence from the White House this week, he has also been quietly intervening in a series of politically charged cases, including against Michael Flynn, President Donald Trump's former nationa…","Michael Bloomberg touted the endorsements of three members of the Congressional Black Caucus on Wednesday, a day after the former New York mayor again faced questions about his previous support for stop-and-frisk policing practices.",0.0,223,38,6,17,1,38.0,5.868421052631579,0,16.666666666666664,0.0,0.0,0.0,38,0,0,0,0,0,2,0,0,38,0,0,2,24.0,4.0,5.0,1.0,-1.0,4.0,0.02,0.0,16.67,0.0,-2.94,-2.94,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,8.89,1.39,0.18,2.02,0.29,-4.51,0.06,0.0,-2.42,0.0,0.31,-0.06,0.44,0.0,-0.01,0.1,-0.05,0.05,0.05,-0.06,-0.01,0.44,0.07,-0.01,0.05
26,"(Bloomberg) -- Attorney General William Barr said Donald Trump’s tweets and public comments about the Justice Department and ongoing cases make his job “impossible,” a rare public rebuke of the president by one of his most trusted Cabinet members.“It’s time t…","Since Evelyn Yang told her story, nearly 40 additional people have alleged sexual misconduct by OB-GYN Robert Hadden, who avoided prison time in a 2016 plea deal.",0.0,220,41,5,22,2,21.0,5.365853658536586,0,0.0,0.0,2.4390243902439024,4.878048780487805,31,0,0,1,1,0,2,0,0,31,0,0,2,84.0,14.0,1.0,10.0,0.0,-6.0,0.33,0.0,0.0,0.0,2.44,-2.53,4.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.98,1.57,0.15,2.26,0.28,-4.62,0.07,0.0,-2.71,0.0,0.34,-0.03,0.5,0.0,-0.01,0.13,-0.03,0.05,0.08,-0.06,-0.01,0.5,0.06,-0.01,0.08
27,"The chief judge on the Foreign Intelligence Surveillance Court has barred Justice Department and FBI officials under review for wiretapping former Trump-campaign adviser Carter Page from appearing before the Court.In a 19-page opinion, Judge James E. Boasberg…","Tuesday night's debate was a frenetic free-for-all, with six candidates all trying to knock Democratic presidential front-runner Bernie Sanders off the course of claiming the party's nomination.",0.0,224,37,4,20,3,12.666666666666666,6.054054054054054,0,0.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,0,35,0,0,0,56.0,10.0,0.0,9.0,1.0,-14.33,-0.17,0.0,-25.0,0.0,0.0,-7.41,10.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.13,1.6,0.09,2.42,0.31,-5.02,0.09,0.0,-2.98,0.0,0.27,-0.17,0.71,0.0,-0.01,0.12,-0.06,0.05,0.05,-0.06,-0.01,0.71,0.06,-0.01,0.05
28,"Senator Bernie Sanders (I., Vt.) released a slew of endorsements for state attorneys on Thursday, including one for Kim Foxx, the Cook County state’s attorney who was investigated for her decision to drop charges against former Empire actor Jussie Smollett.""I…","Time's Up has applauded the conviction of disgraced movie producer Harvey Weinstein, saying the moment ""marks a new era of justice"" in a statement released following Monday's verdict.",0.0,221,40,5,25,4,10.75,5.525,0,20.0,0.0,0.0,0.0,37,0,0,0,1,0,2,0,0,37,0,0,2,65.0,12.0,-1.0,12.0,2.0,-17.25,-0.05,0.0,20.0,0.0,0.0,-3.57,15.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0,12.09,1.73,0.07,2.73,0.37,-5.47,0.1,0.0,-2.55,0.0,0.22,-0.3,0.97,0.0,-0.01,0.11,-0.04,0.05,0.08,-0.06,-0.01,0.97,0.06,-0.01,0.08
29,(Bloomberg) -- Representatives from the U.K. and European Union will sit down in Brussels on Monday to start negotiations over Britain’s future relationship ...,"Rashad Robinson, citing a recent Color of Change report, writes that what the TV crime drama genre communicates to the public about both the criminal justice system and race is highly inaccurate, problematic and working against support for criminal justice re…",0.0,137,24,5,10,4,8.0,5.708333333333333,0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,0,24,0,0,0,-83.0,-17.0,0.0,-6.0,3.0,-33.0,0.34,0.0,-20.0,0.0,-2.44,-12.2,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,10.2,1.31,0.06,2.52,0.43,-5.97,0.11,0.0,-2.8,0.0,0.16,-0.42,0.78,0.0,-0.01,0.11,-0.06,0.04,0.05,-0.06,-0.01,0.78,0.06,-0.01,0.05
30,"U.S. District Judge Amy Berman Jackson remained silent last week when President Donald Trump attacked the prosecutors, the jurors and her personally for their roles in the trial of his long-time friend and adviser Roger Stone. Jackson said Stone showed ""flagr…","Michael Bloomberg unveiled a suite of proposals on Tuesday aimed at addressing racial disparities in the criminal justice system, reducing the prison population and investing in reintegration initiatives.",0.0,220,41,4,21,4,10.5,5.365853658536586,0,0.0,0.0,2.4390243902439024,2.4390243902439024,34,0,0,0,0,0,4,0,0,34,0,0,4,43.0,13.0,-1.0,9.0,2.0,-17.5,-0.96,0.0,0.0,0.0,2.44,-4.7,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,11.1,1.48,0.01,2.69,0.48,-6.36,0.11,0.0,-3.05,0.0,0.19,-0.46,0.92,0.0,-0.01,0.1,-0.08,0.04,0.14,-0.06,-0.01,0.92,0.05,-0.01,0.14
